Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@elettricamcdichecchettosrl,Elettrica M.C.,Vigevano (PV),Impianti elettrici,1197,R,"cercato «profili vicini a @traslochi.arundine» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 1144 post, 1197 follower. Che è strutturata si vede dal profilo: societa' di impianti elettrici in corso Pavia 73 con 1144 post di cantieri e quadri, cioe' piu' squadre al lavoro. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra ha millecento post di quadri e cantieri da Vigevano: un impiantista che documenta così il lavoro ha un'organizzazione dietro, non un furgone solo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Elettrica M.C. di Checchetto Massimo srl, Vigevano (corso Pavia 73/R). 1.197 follower, 1.144 post. Tel. 0381 691023. Sito elettricamc.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@rholltap,Rholltap Serramenti,Rho (MI),Produzione sistemi oscuranti e serramenti,870,R,"cercato «profili vicini a @insegne.milano.group» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 125 post, 870 follower. Che è strutturata si vede dal profilo: produzione e fornitura di tapparelle, cassonetti, zanzariere, persiane, porte, recinzioni, tende e pergole in via di Vittorio 54, cioe' produzione interna e posa. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra produce tutto quello che sta intorno a una finestra, tapparelle, cassonetti, persiane, pergole, in via di Vittorio a Rho. Produzione e posa insieme, con un catalogo lungo così.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Rholltap, Rho (via di Vittorio 54/56). 870 follower, 125 post. Produzione sistemi oscuranti e serramenti: tapparelle, cassonetti, zanzariere, persiane, pergole. Tel. 02 35952630. Sito rholltap.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@salinapubblicita,Salina Pubblicità,Desenzano del Garda (BS),Insegne e stampa grande formato,211,R,"cercato «profili vicini a @insegneledmilano» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 31 post, 211 follower. Che è strutturata si vede dal profilo: comunicazione esterna, produzione di insegne luminose, noleggio spazi pubblicitari stradali e stampa digitale grande formato in viale Artigiani 527, cioe' produzione, posa e un parco impianti. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra a Desenzano produce insegne, stampa in grande formato e in più noleggia gli spazi sulle strade: tre mestieri con tre tipi di cliente.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Salina Pubblicità, Desenzano (viale Artigiani 527). 211 follower, 31 post. Insegne luminose, stampa grande formato, noleggio spazi pubblicitari. Tel. 030 9905296. Sito salinapubblicita.net.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@russo_traslochi,Russo Traslochi,Milano (MI),Traslochi e trasporti da mezzo secolo,507,R,"cercato «profili vicini a @cavannatraslochi_milano_1863» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 373 post, 507 follower. Che è strutturata si vede dal profilo: srl da oltre mezzo secolo nei traslochi e trasporti, sede in via Zurigo 28 e telefono fisso, 373 post di mezzi e squadre. Link in bio: linktr.ee.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra fa traslochi e trasporti da più di mezzo secolo, in via Zurigo: mezzi, squadre e un deposito da tenere in ordine ogni giorno.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Russo Traslochi srl, Milano (via Zurigo 28). 507 follower, 373 post. Traslochi e trasporti da oltre 50 anni. Tel. 02 4042708. Link in bio Linktree.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@_img_traslochi,IMG Traslochi,Rho (MI),Traslochi Italia ed Europa,627,R,"cercato «profili vicini a @cavannatraslochi_milano_1863» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 376 post, 627 follower. Che è strutturata si vede dal profilo: traslochi di case e uffici con deposito, in Italia, Europa e Regno Unito dal 1996, sede in via Risorgimento 61 a Rho, cioe' mezzi, squadre e magazzino. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra fa traslochi fino nel Regno Unito dal 1996, da Rho: case, uffici, deposito. Con le pratiche dopo la Brexit, ogni viaggio è una procedura in più.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","IMG Traslochi, Rho (via Risorgimento 61/5). 627 follower, 376 post. Case, uffici, deposito; Italia, Europa, UK; dal 1996. Tel. 333 8514567. Sito imgtraslochi.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@sangiulianese_traslochi,Sangiulianese Traslochi,San Giuliano Milanese (MI),"Traslochi, opere d'arte e archivio",1184,R,"cercato «profili vicini a @traslochi_milano_n1» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 103 post, 1184 follower. Che è strutturata si vede dal profilo: traslochi nazionali e internazionali, trasporto di opere d'arte, deposito e archivio in via Gorky 11, con sito nuovo, cioe' mezzi, magazzino e personale specializzato. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra sposta anche le opere d'arte e tiene un deposito con archivio, a San Giuliano: un trasloco normale e una tela da museo non si caricano allo stesso modo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Sangiulianese Traslochi, San Giuliano Milanese (via Gorky 11). 1.184 follower, 103 post. Traslochi nazionali e internazionali, opere d'arte, deposito e archivio. Tel. 02 9848393. Sito sangiulianese.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@ajpneussrl,AJ Pneus,Rozzano (MI),Gommista e officina meccanica,3273,R,"cercato «profili vicini a @traslochi_milano_n1» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 146 post, 3273 follower. Che è strutturata si vede dal profilo: gommista con vent'anni di esperienza, cerchi in lega con omologazioni, officina meccanica e oscuramento vetri in via Brodolini 11, cioe' piu' reparti nella stessa sede. Link in bio: linktr.ee.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra a Rozzano mette insieme gommista, officina meccanica, omologazioni dei cerchi e oscuramento vetri: quattro banchi di lavoro sotto lo stesso tetto, con il cambio gomme che due volte l'anno intasa tutto.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","AJ Pneus, Rozzano (via Brodolini 11). 3.273 follower, 146 post. Gommista, cerchi in lega omologati, officina meccanica, oscuramento vetri. Link in bio Linktree.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@chiaribrunosrl,Chiari Bruno,Chiari (BS),"Serramenti, verande e pergole",719,R,"cercato «profili vicini a @insegnebrescia» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 715 post, 719 follower. Che è strutturata si vede dal profilo: cinquant'anni di serramenti, oscuranti, verande, serre e pergole bioclimatiche in via dei Vetrai 2, 715 post, cioe' showroom, posa e assistenza. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra fa serramenti da cinquant'anni in via dei Vetrai, e oggi anche verande e pergole bioclimatiche: settecento post di posa sono già un archivio di come lavorate.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Chiari Bruno srl, Chiari (via dei Vetrai 2). 719 follower, 715 post. Serramenti, oscuranti, verande, serre, pergole bioclimatiche; 50 anni. Tel. 030 713135. Sito chiaribruno.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@alfagommebrescia,Alfa Gomme Brescia,Brescia (BS),"Gommista, revisioni e meccanica",796,R,"cercato «profili vicini a @insegnebrescia» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 592 post, 796 follower. Che è strutturata si vede dal profilo: centro Driver Pirelli in via Filippo Lippi 40, pneumatici, cerchi, assetti, centro revisioni e meccanica completa, 592 post, cioe' piu' reparti e un'officina autorizzata. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra è un centro Driver Pirelli con le revisioni, in via Lippi. Gomme, collaudi, riparazioni nella stessa officina, con l'agenda che cambia a ogni stagione.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Alfa Gomme, Brescia (via Filippo Lippi 40). 796 follower, 592 post. Centro Driver Pirelli: pneumatici, cerchi, assetti, revisioni, meccanica. Tel. 030 2305... Sito alfagommebrescia.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@lodagroupspa,Loda Group,Castiglione delle Stiviere (MN),Distribuzione prodotti siderurgici,364,R,"cercato «profili vicini a @insegnebrescia» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 45 post, 364 follower. Che è strutturata si vede dal profilo: distribuzione e lavorazione di prodotti siderurgici dal 1946, gestione di famiglia, sede in via Mazzini 52 con telefono fisso, cioe' magazzino, lavorazione e logistica. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra distribuisce e lavora acciaio dal 1946 a Castiglione, e la gestione è ancora di famiglia: un magazzino siderurgico è una delle cose più difficili da tenere in ordine.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Loda Group, Castiglione delle Stiviere (via Mazzini 52). 364 follower, 45 post. Distribuzione e lavorazione prodotti siderurgici dal 1946. Tel. 0376 670707. Sito lodagroup.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@copesrl,Cope,Brescia (BS),Antincendio e antinfortunistica,204,R,"cercato «profili vicini a @traslochigenerali» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 227 post, 204 follower. Che è strutturata si vede dal profilo: ventun anni di antincendio, antinfortunistica, segnaletica e primo soccorso a Brescia, 227 post, cioe' tecnici in giro con le scadenze dei clienti. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra da ventun anni segue estintori, segnaletica e primo soccorso delle aziende bresciane: un lavoro fatto di scadenze, con i tecnici che girano da un cliente all'altro.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Cope srl, Brescia. 204 follower, 227 post. Antincendio, antinfortunistica, segnaletica, primo soccorso; 21 anni. Sito co-pe.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@cbbosrl,CBBO Ambiente e Territorio,Ghedi (BS),Gestione rifiuti,675,R,"cercato «profili vicini a @traslochigenerali» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 160 post, 675 follower. Che è strutturata si vede dal profilo: azienda di gestione rifiuti in via Industriale 33 a Ghedi con telefono fisso e 160 post di mezzi e impianti, cioe' autisti, impianto e ufficio. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra gestisce i rifiuti da Ghedi, con i mezzi che escono ogni mattina. Pochi mestieri hanno più regole da rispettare, o più orari.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","CBBO Ambiente e Territorio, Ghedi (via Industriale 33/35). 675 follower, 160 post. Gestione rifiuti. Tel. 030 902605. Sito cbbo.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@mulattieri_srl,Mulattieri,Colico (LC),Serramenti in alluminio e acciaio,198,R,"cercato «profili vicini a @marmibottinivaresemilano» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 43 post, 198 follower. Che è strutturata si vede dal profilo: serramenti di pregio in alluminio e acciaio per l'architettura, progettazione e realizzazione personalizzata a Colico, cioe' ufficio tecnico, officina e posa. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra fa serramenti in alluminio per gli architetti, da Colico. Ogni finestra è un progetto suo: tra ufficio tecnico, officina, posa passano tre squadre.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Mulattieri srl, Colico (LC). 198 follower, 43 post. Serramenti di pregio in alluminio e acciaio per l'architettura. Sito mulattieri.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@costruzionitestasrl,Costruzioni Testa,Samarate (VA),Impresa edile dal 1963,533,R,"cercato «profili vicini a @marmibottinivaresemilano» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 180 post, 533 follower. Che è strutturata si vede dal profilo: impresa edile in provincia di Varese dal 1963, sede in via Ferrini 11 con due telefoni, 180 post di cantieri, cioe' piu' squadre su piu' cantieri. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra costruisce dal 1963 in provincia di Varese, con i cantieri raccontati post dopo post: sessant'anni di squadre da coordinare tra un lavoro e l'altro.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Costruzioni Testa srl, Samarate (via Ferrini 11). 533 follower, 180 post. Impresa edile dal 1963. Tel. 0331 234637. Sito costruzionitesta.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@impresa_palenga,Costruzioni Palenga,Olgiate Olona (VA),Impresa edile dal 1945,324,R,"cercato «profili vicini a @marmibottinivaresemilano» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 138 post, 324 follower. Che è strutturata si vede dal profilo: costruzioni e ristrutturazioni edili dal 1945, da generazioni, sede in via Goito 2 con telefono fisso, cioe' un'impresa con squadre e storia. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra costruisce dal 1945 a Olgiate Olona, di generazione in generazione: ottant'anni di cantieri vuol dire che i processi sono passati di mano più volte.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Costruzioni Palenga, Olgiate Olona (via Goito 2). 324 follower, 138 post. Costruzioni e ristrutturazioni dal 1945. Tel. 0331 649421. Sito costruzionipalenga.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@varlaro_srl,Varlaro,Arcisate (VA),Costruzioni metalliche e chiusure per box,292,R,"cercato «profili vicini a @maneramarmivarese» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 142 post, 292 follower. Che è strutturata si vede dal profilo: costruzioni metalliche e chiusure per box in via Maja 14 ad Arcisate, telefono fisso e mail aziendale, cioe' officina e squadre di posa. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra fa costruzioni metalliche e basculanti per i box ad Arcisate: chi produce in officina e chi va a montare, con i cantieri che aspettano la porta prima di chiudere.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Varlaro srl, Arcisate (via Maja 14). 292 follower, 142 post. Costruzioni metalliche, chiusure per box. Tel. 0332 475052. Sito varlarobasculanti.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@mgm_lamarmoteca,MGM La Marmoteca,Mariano Comense (CO),Marmo dal 1969,989,R,"cercato «profili vicini a @sironi_marmi» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 448 post, 989 follower. Che è strutturata si vede dal profilo: marmo dal 1969, cinquant'anni di storia, collezione di design, sede in via Como 56 con telefono fisso, cioe' laboratorio, showroom e progetti. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra lavora il marmo dal 1969 a Mariano, con una collezione di design propria: cinquant'anni di laboratorio che hanno imparato a parlare con gli architetti.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","MGM La Marmoteca, Mariano Comense (via Como 56/58). 989 follower, 448 post. Marmo dal 1969, Art & Design Collection. Tel. 031 750726. Sito mgmlamarmoteca.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@gallettiandreasrl,Galletti Falegnameria,Cesano Maderno (MB),Falegnameria e arredi su misura dal 1960,962,R,"cercato «profili vicini a @sironi_marmi» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 284 post, 962 follower. Che è strutturata si vede dal profilo: falegnameria di arredamenti tailor-made dal 1960 in via Arti e Mestieri 1, telefono fisso, cioe' laboratorio, progettazione e montaggio. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra è una falegnameria del 1960 a Cesano Maderno, arredi cuciti addosso al cliente: dal disegno al montaggio passa tutto dal vostro laboratorio.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Galletti Falegnameria, Cesano Maderno (via Arti e Mestieri 1). 962 follower, 284 post. Arredamenti tailor-made dal 1960. Tel. 0362 650830. Sito gallettiandrea.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@vallmar_srl,Vallmar,Meda (MB),Lavorazione marmi e graniti,1704,R,"cercato «profili vicini a @sironi_marmi» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 205 post, 1704 follower. Che è strutturata si vede dal profilo: lavorazione di marmi, pietre, graniti e onici da oltre cinquant'anni in via del Lavoro 22, telefono fisso, cioe' laboratorio e posa. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra lavora marmi, graniti e onici da più di cinquant'anni a Meda, nel cuore del distretto del mobile: il laboratorio serve i mobilieri e i cantieri insieme.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Vallmar srl, Meda (via del Lavoro 22). 1.704 follower, 205 post. Marmi, pietre, graniti, onici; oltre 50 anni. Tel. 0362 70470. Sito vallmar.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@tecnograniti,Tecnograniti,Bellusco (MB),Piani cucina e arredo in pietra,895,R,"cercato «profili vicini a @sironi_marmi» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 342 post, 895 follower. Che è strutturata si vede dal profilo: azienda di piani cucina e arredo di interni per negozi d'arredo, falegnamerie e progettisti, sede in via Circonvallazione 67, cioe' produzione per conto terzi con molti clienti. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra fa i piani cucina per i negozi d'arredo e le falegnamerie della Brianza, da Bellusco: un fornitore con decine di clienti che aspettano tutti la loro misura.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Tecnograniti srl, Bellusco (via Circonvallazione 67). 895 follower, 342 post. Piani cucina e arredo di interni per rivenditori, falegnamerie, progettisti. Tel. 039 6059987. Sito tecnograniti.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@mottaarredare,Motta Arredare,Bernareggio (MB),Falegnameria dal 1946,238,R,"cercato «profili vicini a @sironi_marmi» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 422 post, 238 follower. Che è strutturata si vede dal profilo: falegnami dal 1946, arredi su misura di alta qualita' in viale delle Industrie 60, 422 post, cioe' laboratorio e montaggio. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra è una falegnameria del 1946 in viale delle Industrie a Bernareggio, con quattrocento post di mobili: tre generazioni di laboratorio.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Motta Arredare, Bernareggio (viale delle Industrie 60). 238 follower, 422 post. Custom furniture, carpenters since 1946. Tel. 039 6902991. Sito mottaarredare.com.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
@caseificioginvernizzi,Caseificio Invernizzi,Pontirolo Nuovo (BG),"Caseificio, quattro generazioni",4837,R,"cercato «profili vicini a @vivaiosaronno» col chaining di Instagram, non con la ricerca → [verifica-azienda] profilo letto dall'API il 23/9: 128 post, 4837 follower. Che è strutturata si vede dal profilo: produzione, stagionatura e commercio di prodotti caseari da quattro generazioni in via Mazzini 40, telefono fisso, cioe' caseificio, magazzino di stagionatura e vendita. Sito proprio nel link in bio.",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende della zona. La vostra produce, stagiona e vende formaggi da quattro generazioni a Pontirolo: latte che arriva ogni giorno, forme che aspettano mesi, e clienti che vogliono tutto adesso.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Caseificio Invernizzi srl, Pontirolo Nuovo (via Mazzini 40). 4.837 follower, 128 post. Produzione, stagionatura e commercio, quattro generazioni. Tel. 0363 880145. Sito caseificioinvernizzi.it.",2026-09-23-instagram-ricerca-lombardia,ricerca,,
