Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@_iozzi_marta_,Marta Iozzi Lash e Nail,Desenzano del Garda (BS),Nail e ciglia,510,1,"cercato «onicotecnica desenzano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 189 post · [verifica-sito] motori «""Marta Iozzi Lash e Nail"" Desenzano del Garda»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una software house a Seveso, DenkiCode, www.denkicode.com

Ho guardato il profilo di Marta Iozzi Lash e Nail. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Due mestieri in uno, lash maker e onicotecnica, e una bio che non dice dove.

Il sito l'ho già fatto: è una bozza vera, con le sue foto e il suo nome. Glielo giro qui?","Desenzano del Garda (BS). Due mestieri in uno, lash maker e onicotecnica, e una bio che non dice dove. 510 follower, 189 post. Trovata cercando «onicotecnica desenzano» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@martinanailsboutiqueeacademy,Martina Nails Boutique e Academy,Brescia (BS),Nail,541,5,"cercato «nails salo brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 58 post · [verifica-sito] motori «""Martina Nails Boutique e Academy"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa, DenkiCode, software house a Seveso: www.denkicode.com

Ho guardato il profilo di Martina Nails Boutique e Academy. Quello che ha non è un sito suo: il link in bio apre WhatsApp, e un'academy che vende corsi senza una pagina vende solo a chi scrive.

La bozza è già pronta, fatta con le sue foto. Le va se gliela mando?","Brescia (BS). Il link in bio apre whatsapp, e un'academy che vende corsi senza una pagina vende solo a chi scrive. 541 follower, 58 post. Trovata cercando «nails salo brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@griffe.nails,GRIFFE Salone e Corsi Unghie,Brescia (BS),Nail,2658,5,"cercato «nails salo brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 513 post · [verifica-sito] motori «""GRIFFE Salone e Corsi Unghie"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso. Il nostro sito è www.denkicode.com

Ho guardato il profilo di GRIFFE Salone e Corsi Unghie. Quello che ha non è un sito suo: il link in bio è un Linktree, che è un elenco di bottoni: il metodo Griffe merita più di una riga.

Il suo sito esiste già in bozza, con le foto che pubblica lei. Glielo mando, lo guarda quando ha tempo?","Brescia (BS). Il link in bio e' un linktree, che e' un elenco di bottoni: il metodo griffe merita piu' di una riga. 2658 follower, 513 post. Trovata cercando «nails salo brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@lashmaker._brescia,Marina Lashmaker,Brescia (BS),Ciglia,1203,1,"cercato «lash maker brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 122 post · [verifica-sito] motori «""Marina Lashmaker"" Brescia»: 3 risultati · domini: vk.com (vivo: VK | Benvenuti!) · directory: instagram.com, facebook.com",,,"Buongiorno, sono Patrick Sappa. Ho una software house a Seveso, DenkiCode, www.denkicode.com

Ho guardato il profilo di Marina Lashmaker. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Extension da 1D a 7D e laminazione, in zona Urago Mella: una scala di servizi che si spiega male in bio.

La bozza del suo sito è già pronta, con le sue foto e il suo nome. Gliela mando?","Brescia (BS). Extension da 1d a 7d e laminazione, in zona urago mella: una scala di servizi che si spiega male in bio. 1203 follower, 122 post. Trovata cercando «lash maker brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@laurafranzoni_lashmaker,Laura Franzoni Lash Maker,Brescia (BS),Ciglia,452,1,"cercato «lash maker brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 35 post · [verifica-sito] motori «""Laura Franzoni Lash Maker"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa, DenkiCode, software house a Seveso: www.denkicode.com

Ho guardato il profilo di Laura Franzoni Lash Maker. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. In bio c'è l'argomento di vendita giusto, quindici minuti risparmiati ogni mattina, e sta in una riga sola.

Il sito l'ho già fatto: è una bozza vera, con le sue foto e il suo nome. Glielo giro qui?","Brescia (BS). In bio c'e' l'argomento di vendita giusto, quindici minuti risparmiati ogni mattina, e sta in una riga sola. 452 follower, 35 post. Trovata cercando «lash maker brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@extensionciglia_k_brescia,Cristina Chistol Extension Ciglia,Brescia (BS),Ciglia,458,1,"cercato «ciglia brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 246 post · [verifica-sito] motori «""Cristina Chistol Extension Ciglia"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso. Il nostro sito è www.denkicode.com

Ho guardato il profilo di Cristina Chistol Extension Ciglia. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Cinque effetti diversi elencati in bio, dal bagnato al colorato, e nessuna foto affiancata che li confronti.

La bozza è già pronta, fatta con le sue foto. Le va se gliela mando?","Brescia (BS). Cinque effetti diversi elencati in bio, dal bagnato al colorato, e nessuna foto affiancata che li confronti. 458 follower, 246 post. Trovata cercando «ciglia brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@extension_ciglia_brescia_,Ciglia Brescia,Brescia (BS),Ciglia,1487,1,"cercato «ciglia brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 75 post · [verifica-sito] motori «""Ciglia Brescia"" Brescia»: 1 risultati · domini: heylash.com (vivo: Benvenuta nel mondo di Heylash lash & brow bar)",,,"Buongiorno, sono Patrick Sappa. Ho una software house a Seveso, DenkiCode, www.denkicode.com

Ho guardato il profilo di Ciglia Brescia. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. In bio c'è anche il tempo che serve, un'ora e mezzo. È la prima cosa che chiede chi prenota.

Il suo sito esiste già in bozza, con le foto che pubblica lei. Glielo mando, lo guarda quando ha tempo?","Brescia (BS). In bio c'e' anche il tempo, un'ora e mezza, che e' la prima cosa che chiede chi prenota. 1487 follower, 75 post. Trovata cercando «ciglia brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@anna_ciglia_brescia,Anna Trucco Permanente ed Extension,Brescia (BS),PMU e ciglia,1029,1,"cercato «ciglia brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 221 post · [verifica-sito] motori «""Anna Trucco Permanente ed Extension"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa, DenkiCode, software house a Seveso: www.denkicode.com

Ho guardato il profilo di Anna Trucco Permanente ed Extension. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Trucco permanente, extension e corsi da zero: tre cose diverse dentro una bio da quattro righe.

La bozza del suo sito è già pronta, con le sue foto e il suo nome. Gliela mando?","Brescia (BS). Trucco permanente, extension e corsi da zero: tre cose diverse dentro una bio da quattro righe. 1029 follower, 221 post. Trovata cercando «ciglia brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@simonafasci_pmu,Simona Fasci Ricostruzione Sopracciglia,Brescia (BS),PMU,782,1,"cercato «sopracciglia brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 31 post · [verifica-sito] motori «""Simona Fasci Ricostruzione Sopracciglia"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso. Il nostro sito è www.denkicode.com

Ho guardato il profilo di Simona Fasci Ricostruzione Sopracciglia. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. La promessa in bio è chiara: niente più ore davanti allo specchio. Manca una pagina che la dimostri con i prima e dopo.

Il sito l'ho già fatto: è una bozza vera, con le sue foto e il suo nome. Glielo giro qui?","Brescia (BS). La promessa in bio e' chiara, niente piu' ore davanti allo specchio, e non c'e' una pagina che la dimostri con i prima e dopo. 782 follower, 31 post. Trovata cercando «sopracciglia brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@nataliia_pmu_brescia,Natalia Cojocaru Dermopigmentista,Brescia (BS),PMU,10227,1,"cercato «pmu brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 480 post · [verifica-sito] motori «""Natalia Cojocaru Dermopigmentista"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una software house a Seveso, DenkiCode, www.denkicode.com

Ho guardato il profilo di Natalia Cojocaru Dermopigmentista. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. 10.227 follower e la rimozione dei vecchi lavori col Pigmentkiller, che è la ricerca di chi ha un tatuaggio estetico sbagliato.

La bozza è già pronta, fatta con le sue foto. Le va se gliela mando?","Brescia (BS). 10.227 follower e la rimozione dei vecchi lavori col pigmentkiller, che e' la ricerca di chi ha un tatuaggio estetico sbagliato. 10227 follower, 480 post. Trovata cercando «pmu brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@marye_tattoo,MARYE PMU e Fine Line Tattoo,Rezzato (BS),PMU e tattoo,3439,1,"cercato «pmu brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 270 post · [verifica-sito] motori «""MARYE PMU e Fine Line Tattoo"" Rezzato»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa, DenkiCode, software house a Seveso: www.denkicode.com

Ho guardato il profilo di MARYE PMU e Fine Line Tattoo. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Due sedi in bio, Rezzato e Puegnago del Garda, con fine line tattoo e trucco permanente insieme.

Il suo sito esiste già in bozza, con le foto che pubblica lei. Glielo mando, lo guarda quando ha tempo?","Rezzato (BS). Due sedi in bio, rezzato e puegnago del garda, con fine line tattoo e trucco permanente insieme. 3439 follower, 270 post. Trovata cercando «pmu brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@alessiacadei_pmu,Alessia Cadei PMU,Brescia (BS),PMU,5044,5,"cercato «pmu brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 855 post · [verifica-sito] motori «""Alessia Cadei PMU"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso. Il nostro sito è www.denkicode.com

Ho guardato il profilo di Alessia Cadei PMU. Quello che ha non è un sito suo: il link in bio apre WhatsApp. Coprite due zone, Brescia e Artogne, che meritano due pagine invece di un numero.

La bozza del suo sito è già pronta, con le sue foto e il suo nome. Gliela mando?","Brescia (BS). Il link in bio apre whatsapp, e coprite due zone, brescia e artogne, che meritano due pagine e non un numero. 5044 follower, 855 post. Trovata cercando «pmu brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@saratruccopermanente,Sara Trucco Permanente,Mazzano (BS),PMU,622,1,"cercato «trucco permanente brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 30 post · [verifica-sito] motori «""Sara Trucco Permanente"" Mazzano»: 2 risultati · domini: nessuno risponde · directory: facebook.com, oraridiapertura24.it",,,"Buongiorno, sono Patrick Sappa. Ho una software house a Seveso, DenkiCode, www.denkicode.com

Ho guardato il profilo di Sara Trucco Permanente. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Sei trattamenti in bio, dalle sopracciglia al microneedling, per un profilo con trenta post.

Il sito l'ho già fatto: è una bozza vera, con le sue foto e il suo nome. Glielo giro qui?","Mazzano (BS). Sei trattamenti in bio, dalle sopracciglia al microneedling, per un profilo con trenta post. 622 follower, 30 post. Trovata cercando «trucco permanente brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@saraa_pmuartist,Sara Gabrieli Trucco Permanente,Brescia (BS),PMU e ciglia,3412,1,"cercato «trucco permanente brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 80 post · [verifica-sito] motori «""Sara Gabrieli Trucco Permanente"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa, DenkiCode, software house a Seveso: www.denkicode.com

Ho guardato il profilo di Sara Gabrieli Trucco Permanente. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Dermopigmentista e lash stylist, con l'academy taggata: tre cose che stanno in tre righe di bio.

La bozza è già pronta, fatta con le sue foto. Le va se gliela mando?","Brescia (BS). Dermopigmentista e lash stylist, con l'academy taggata: tre cose che stanno in tre righe di bio. 3412 follower, 80 post. Trovata cercando «trucco permanente brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@centro_estetico_diamante_blu,Diamante Blu di Giovanna Gipponi,Brescia (BS),Estetica avanzata,4394,1,"cercato «estetica avanzata brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 141 post · [verifica-sito] motori «""Diamante Blu di Giovanna Gipponi"" Brescia»: 5 risultati · domini: nessuno risponde · directory: instagram.com, aromavero.it, ufficiocamerale.it, it.near-place.com",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso. Il nostro sito è www.denkicode.com

Ho guardato il profilo di Diamante Blu di Giovanna Gipponi. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Il centro è in via Giovanni Chiassi 19, con 4.394 follower. Estetica base e avanzata, donna e uomo.

Il suo sito esiste già in bozza, con le foto che pubblica lei. Glielo mando, lo guarda quando ha tempo?","Brescia (BS). Centro in via giovanni chiassi 19 con estetica base e avanzata per donna e uomo, e 4.394 follower. 4394 follower, 141 post. Trovata cercando «estetica avanzata brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@aestheticdesigndesenzano,Aesthetic Design Studio Estetico,Desenzano del Garda (BS),Nail e ciglia,3899,5,"cercato «nails desenzano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 256 post · [verifica-sito] motori «""Aesthetic Design Studio Estetico"" Desenzano del Garda»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una software house a Seveso, DenkiCode, www.denkicode.com

Ho guardato il profilo di Aesthetic Design Studio Estetico. Quello che ha non è un sito suo: il link in bio porta su TikTok. L'unico posto dove uno vede i lavori è un altro social.

La bozza del suo sito è già pronta, con le sue foto e il suo nome. Gliela mando?","Desenzano del Garda (BS). Il link in bio porta su tiktok, quindi l'unico posto dove uno vede i lavori e' un altro social. 3899 follower, 256 post. Trovata cercando «nails desenzano» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@nailsbyaaurora,Aurora Nails,Brescia (BS),Nail,1537,5,"cercato «unghie brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 53 post · [verifica-sito] motori «""Aurora Nails"" Brescia»: 7 risultati · domini: amica.it (non risponde); blog.cliomakeup.com (vivo: Homepage » ClioMakeUp Blog / Tutto su Trucco, Bellezza e Makeup ;)); vogue.it (non risponde); bellezza.robadadonne.it (vivo); alfemminile.com (non risponde); auroranails.com (parcheggiato, indovinato); auroranails.ch (vivo, indovinato: Aurora Nails, Nagelstudio in St. Gallen | Maniküre & Pediküre); auroranails.eu (non risponde, indovinato); auroranails.net (vivo, indovinato: auroranails.net); aurora-nails.com (parcheggiato, indovinato) · directory: facebook.com, informazione-aziende.it — auroranails.ch è un Nagelstudio svizzero: stesso nome ma altra attività, e auroranails.com è parcheggiato",,,"Buongiorno, sono Patrick Sappa, DenkiCode, software house a Seveso: www.denkicode.com

Ho guardato il profilo di Aurora Nails. Quello che ha non è un sito suo: il link in bio è una pagina Setmore per prenotare, e i prezzi stanno nelle storie in evidenza, che scadono.

Il sito l'ho già fatto: è una bozza vera, con le sue foto e il suo nome. Glielo giro qui?","Brescia (BS). Il link in bio e' una pagina setmore per prenotare, e i prezzi stanno nelle storie in evidenza, che scadono. 1537 follower, 53 post. Trovata cercando «unghie brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@flowernails.mazzano,Flower Nails,Mazzano (BS),Nail,527,5,"cercato «nails mazzano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 31 post · [verifica-sito] motori «""Flower Nails"" Mazzano»: 3 risultati · domini: flowernails.com (vivo, indovinato: flowernails.com is for sale. Buy it today!); flowernails.eu (non risponde, indovinato); flower-nails.com (non risponde, indovinato) · directory: instagram.com, firmania.it, facebook.com — flowernails.com è un dominio in vendita: stesso nome ma altra attività, e gli altri due non rispondono",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso. Il nostro sito è www.denkicode.com

Ho guardato il profilo di Flower Nails. Quello che ha non è un sito suo: l'unica pagina che vi nomina è quella del Centro Molinetto, dove siete un negozio in un elenco.

La bozza è già pronta, fatta con le sue foto. Le va se gliela mando?","Mazzano (BS). L'unica pagina che vi nomina e' quella del centro molinetto, dove siete un negozio in un elenco. 527 follower, 31 post. Trovata cercando «nails mazzano» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@doppiainvidiabrescia,Doppia Invidia Centro Estetico,Brescia (BS),Estetica e nail,4348,5,"cercato «centro estetico brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 558 post · [verifica-sito] motori «""Doppia Invidia Centro Estetico"" Brescia»: 7 risultati · domini: findhealthclinics.org (vivo: FindHealthClinics); tuttiaffari.com (non risponde) · directory: facebook.com, beautynailhairsalons.com, aromavero.it, paginebianche.it",,,"Buongiorno, sono Patrick Sappa. Ho una software house a Seveso, DenkiCode, www.denkicode.com

Ho guardato il profilo di Doppia Invidia Centro Estetico. Quello che ha non è un sito suo: il link in bio è la scheda Google Maps, e in bio ci sono cinque servizi diversi, dai tatuaggi ai cosmetici.

Il suo sito esiste già in bozza, con le foto che pubblica lei. Glielo mando, lo guarda quando ha tempo?","Brescia (BS). Il link in bio e' la scheda google maps, e in bio ci sono cinque servizi diversi, dai tatuaggi ai cosmetici. 4348 follower, 558 post. Trovata cercando «centro estetico brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@asiab_lashmaker,Asia B Lash Maker,Brescia (BS),Ciglia,295,1,"cercato «ciglia brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 23 post · [verifica-sito] motori «""Asia B Lash Maker"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa, DenkiCode, software house a Seveso: www.denkicode.com

Ho guardato il profilo di Asia B Lash Maker. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Fate la laminazione classica e quella coreana, due cose che la gente cerca per nome, e si prenota solo in DM.

La bozza del suo sito è già pronta, con le sue foto e il suo nome. Gliela mando?","Brescia (BS). Fate la laminazione classica e quella coreana, due cose che la gente cerca per nome, e si prenota solo in dm. 295 follower, 23 post. Trovata cercando «ciglia brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
@mary_permanente,Mary Trucco Permanente,Brescia (BS),PMU e tattoo,934,1,"cercato «trucco permanente brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 152 post · [verifica-sito] motori «""Mary Trucco Permanente"" Brescia»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso. Il nostro sito è www.denkicode.com

Ho guardato il profilo di Mary Trucco Permanente. Su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no. Tattoo studio e trucco permanente insieme, con un numero di telefono e niente altro.

Il sito l'ho già fatto: è una bozza vera, con le sue foto e il suo nome. Glielo giro qui?","Brescia (BS). Tattoo studio e trucco permanente insieme, con un numero di telefono e niente altro. 934 follower, 152 post. Trovata cercando «trucco permanente brescia» su Instagram.",2026-09-13-instagram-siti-brescia.csv,siti,,
