Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda
@pizzeriaveliero,Pizzeria Veliero,Desio (MB),Pizzeria,1290,T,"cercato «pizzeria desio» nella ricerca di Instagram → profilo letto l'11/9: via Vercesi 13 angolo, Desio, 323 post · [verifica-turni] pizzeria di quartiere con asporto: il banco e il forno hanno picchi diversi nella stessa sera",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato il Veliero. Fra sala e asporto i picchi non arrivano insieme, e chi sta al forno lo sa meglio di tutti.

I turni come li decidete?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via Vercesi 13, Desio. 323 post, 1.290 follower."
@ilpoetadesio,Pizzeria Il Poeta,Desio (MB),Pizzeria kebab,471,T,"cercato «pizzeria desio» nella ricerca di Instagram → profilo letto l'11/9: via Lombardia 10 Desio, pizzeria e kebab, 41 post · [verifica-turni] pizzeria e kebab con servizio serale lungo e asporto",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Il Poeta. Con la serata lunga e l'asporto, chi chiude non è mai chi ha aperto.

I turni li scrivete su un foglio in cucina?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Via Lombardia 10, Desio. Pizzeria e kebab. 41 post, 471 follower."
@pizzeria.lafontana_monza,Pizzeria La Fontana,Monza (MB),Pizzeria,582,T,"cercato «pizzeria monza» nella ricerca di Instagram → profilo letto l'11/9: via Cairoli 7 angolo Indipendenza, Monza, forno a legna e pizza al trancio, dal martedì al sabato, 59 post · [verifica-turni] trancio di giorno e forno la sera, cinque giorni su sette",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato La Fontana. Il trancio di giorno e il forno la sera sono due lavori, e in mezzo c'è il cambio.

Chi decide chi fa cosa, la settimana prima?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via Cairoli 7, Monza. Forno a legna e pizza al trancio. Dal martedì al sabato. 59 post, 582 follower."
@pasticceriadolci_lissone,Pasticceria Dolci,Lissone (MB),Pasticceria con catering,2988,T,"cercato «pasticceria lissone» nella ricerca di Instagram → profilo letto l'11/9: Viale Mauro Riva 45 Lissone, pasticceria, caffetteria, cioccolateria, gelateria artigianale e servizio catering, 721 post · [verifica-turni] laboratorio di notte, negozio di giorno e catering fuori: tre orari nello stesso giro",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato la vostra pasticceria. Il laboratorio parte quando il negozio è ancora chiuso, e il catering porta gente fuori in giornate che cambiano ogni settimana.

Tre orari diversi chi li tiene insieme?

Abbiamo fatto un programma che serve a quello. Chi coordina prepara la settimana una volta, ognuno la vede sul telefono, e le ferie entrano lì senza rifare i conti.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Viale Mauro Riva 45, Lissone. Pasticceria, caffetteria, cioccolateria, gelateria artigianale, catering. 721 post, 2.988 follower."
@pasticceria_lievito_monza,Pasticceria Lievito,Monza (MB),Pasticceria,1894,T,"cercato «pasticceria monza» nella ricerca di Instagram → profilo letto l'11/9: Via dei Mille 1 Monza, orari in bio lunedì 7.30-15, martedì-sabato 7.30-19, domenica 9-19, sito pasticcerialievito.com, 783 post · [verifica-turni] aperti sette giorni con undici ore e mezza al giorno: nessuno copre tutto il turno da solo",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Lievito, e ho visto gli orari che avete in bio. Undici ore e mezza al giorno per sette giorni non le copre una persona sola, e infatti non le coprite.

Il quadro di chi entra e chi stacca dove lo tenete?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via dei Mille 1, Monza. Orari dichiarati: lun 7.30-15, mar-sab 7.30-19, dom 9-19. Sito pasticcerialievito.com. 783 post, 1.894 follower."
@pasticceria_bona_monza,Pasticceria Bona,Monza (MB),Pasticceria e caffetteria,960,T,"cercato «pasticceria monza» nella ricerca di Instagram → profilo letto l'11/9: Via Martiri della Libertà 6 Monza, pasticceria e caffetteria artigianale, 300 post · [verifica-turni] laboratorio piu' caffetteria: due squadre che si incrociano solo al mattino",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato la Bona. Chi impasta comincia molto prima di chi apre il bar, e le due squadre si incrociano solo per un'ora.

I turni come li tenete?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Via Martiri della Libertà 6, Monza. Pasticceria e caffetteria artigianale. 300 post, 960 follower."
@pasticceriapasserinilissone,Pasticceria Passerini,Lissone (MB),Pasticceria con più sedi,414,T,"cercato «pasticceria lissone» nella ricerca di Instagram → profilo letto l'11/9: dal 1919, pasticceria gelateria ed eventi, «sempre aperti», sedi dichiarate a Milano, Monza, Lecco e Lissone, 63 post · [verifica-turni] quattro punti vendita sempre aperti: le persone si spostano fra le sedi e il quadro e' uno solo",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Passerini. Quattro punti vendita sempre aperti vogliono dire persone che si spostano fra le sedi, e un quadro dei turni che deve stare in un posto solo.

Oggi come lo tenete?

Abbiamo fatto un programma che serve a quello. Chi coordina prepara la settimana una volta, ognuno la vede sul telefono, e le ferie entrano lì senza rifare i conti.

Dieci minuti in videochiamata e vede se vale qualcosa per voi. Glieli chiedo, e basta.","Dal 1919. Pasticceria, gelateria, eventi. Sempre aperti. Sedi a Milano, Monza, Lecco e Lissone. 63 post, 414 follower."
@viviildolce,Vivi il Dolce,Desio (MB),Pasticceria,2410,T,"cercato «pasticceria desio» nella ricerca di Instagram → profilo letto l'11/9: pasticceria artigianale a Desio con vendita anche online sul sito viviildolce.it, 790 post · [verifica-turni] laboratorio, negozio e ordini online: il lavoro cambia con le ricorrenze",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Vivi il Dolce. Fra laboratorio, negozio e gli ordini che arrivano dal sito, nelle settimane delle ricorrenze serve più gente e per pochi giorni.

Quei giorni come li organizzate?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Desio. Pasticceria artigianale, vendita anche online su viviildolce.it. 790 post, 2.410 follower."
@palestracityfit,Cityfit,Lissone (MB),Palestra,1716,T,"cercato «palestra lissone» nella ricerca di Instagram → profilo letto l'11/9: Via SS Nuova Valassina 346 Lissone, sito cityfit.it, 442 post · [verifica-turni] palestra con reception e istruttori: fasce lunghe dalla mattina alla sera e corsi a orario fisso",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Cityfit. Fra reception e sala corsi avete gente che entra in orari diversi, e i corsi hanno orari fissi che non si spostano.

Chi tiene il quadro di chi c'è, e su cosa?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via SS Nuova Valassina 346, Lissone. Sito cityfit.it. 442 post, 1.716 follower."
@palestraenergydesio,Energy Desio,Desio (MB),Palestra,1355,T,"cercato «palestra desio» nella ricerca di Instagram → profilo letto l'11/9: centro fitness a indirizzo medico dal 1996, sito energypalestre.com, 390 post · [verifica-turni] centro con istruttori e personale di sala su fasce lunghe, piu' i corsi a orario",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Energy. Con quasi trent'anni di attività avrete provato tutti i modi di fare i turni degli istruttori.

Quello che usate adesso vi soddisfa?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Desio. Centro fitness a indirizzo medico dal 1996. Sito energypalestre.com. 390 post, 1.355 follower."
@palestrapegasolissone,Palestra Pegaso,Lissone (MB),Palestra,1527,T,"cercato «palestra lissone» nella ricerca di Instagram → profilo letto l'11/9: Viale della Repubblica 133 Lissone, fitness femminile, allenamenti personalizzati, body building, 165 post · [verifica-turni] allenamenti personalizzati: ogni istruttore ha una sua agenda, e le agende vanno incastrate",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Pegaso. Con gli allenamenti personalizzati ogni istruttore ha la sua agenda, e le agende vanno incastrate con l'apertura della sala.

Come le tenete insieme oggi?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Viale della Repubblica 133, Lissone. Fitness femminile, allenamenti personalizzati, body building center. 165 post, 1.527 follower."
@viscontafitness,Visconta Fitness,Monza (MB),Palestra e boxe,1012,T,"cercato «palestra monza» nella ricerca di Instagram → profilo letto l'11/9: palestra e boxe fra Monza e Brianza, in bio parlano di coach di sala, 289 post · [verifica-turni] coach di sala piu' corsi di boxe: due gruppi di istruttori su orari diversi",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Visconta. I coach di sala e chi tiene i corsi di boxe non fanno gli stessi orari, e i corsi non si possono spostare.

Il quadro settimanale chi lo prepara?

Abbiamo fatto un programma per i turni. La settimana si costruisce una volta, ognuno vede la sua sul telefono, e quando salta qualcuno dice subito chi è libero.

In dieci minuti glielo mostro, quando vuole lei. Se non serve me lo dice e chiudiamo qui.","Monza e Brianza. Palestra e boxe. In bio: coach di sala. 289 post, 1.012 follower."
@movementmonza,Movement,Monza (MB),Studio di ginnastica e pilates,564,T,"cercato «palestra monza» nella ricerca di Instagram → profilo letto l'11/9: via San Gottardo 74 Monza, ginnastica posturale, pilates con reformer, sedute individuali e in duetto, 165 post · [verifica-turni] sedute individuali e in duetto: l'agenda e' fatta di appuntamenti, e ogni istruttore ha la sua",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Ho guardato Movement. Con le sedute individuali e in duetto la giornata è fatta di appuntamenti, e ogni istruttore ha la sua agenda.

Quando una salta, chi avvisa chi?

Il nostro programma fa questo. Si costruisce la settimana una volta, ogni persona la vede sul suo telefono, e i cambi non passano più dal gruppo.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Via San Gottardo 74, Monza. Ginnastica posturale, pilates con reformer, sedute individuali e duetto. 165 post, 564 follower."
@agriturismoteresadellefragole,Teresa delle Fragole,Brianza (MB),Azienda agricola e agriturismo,6740,T,"cercato «agriturismo brianza» nella ricerca di Instagram → profilo letto l'11/9: azienda agricola biologica Teresa Rigamonti, punto vendita ortofrutta e agriturismo, 350 post · [verifica-turni] campagna, punto vendita e agriturismo: tre lavori diversi con la stessa gente, e la stagione decide tutto",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Ho guardato Teresa delle Fragole. Campagna, punto vendita e agriturismo sono tre lavori con la stessa gente, e la stagione li sposta tutti.

Chi decide chi va dove, settimana per settimana?

Abbiamo fatto un programma che serve a quello. Chi coordina prepara la settimana una volta, ognuno la vede sul telefono, e le ferie entrano lì senza rifare i conti.

Glielo faccio vedere in dieci minuti in videochiamata, quando le torna comodo. Se non le serve me lo dice e non mi sente più.","Brianza. Azienda agricola biologica Teresa Rigamonti. Punto vendita ortofrutta e agriturismo. 350 post, 6.740 follower."
