Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda
@carrozzeria_lo.di,Carrozzeria LO.DI,Lodi (LO),Carrozzeria,786,R,"cercato «carrozzeria lodi» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 786 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: pratiche dei sinistri, ricambi e tempi di consegna",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle carrozzerie qui in Lombardia: come tiene le pratiche dei sinistri, i ricambi ordinati e i tempi promessi al cliente.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Poi le mando il riepilogo delle altre aziende qui intorno. È tutto.",Carrozzeria a Lodi. 786 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@milanorestauriecosostenibile,Milano Restauri,Milano (MI),Edilizia e materiali,769,R,"cercato «edilizia milano» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 769 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: cantieri, fornitori e doppio lavoro fra cantiere e ufficio",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Stiamo facendo una ricerca sulle imprese edili qui in Lombardia: come tiene le ore dei cantieri, i fornitori e quello che in ufficio si riscrive da capo la sera.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.",Edilizia e materiali a Milano. 769 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@amare_edilizia_como,Amare Edilizia,Como (CO),Edilizia e materiali,658,R,"cercato «edilizia como» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 658 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: cantieri, fornitori e doppio lavoro fra cantiere e ufficio",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle imprese edili qui in Lombardia: come tiene le ore dei cantieri, i fornitori e quello che in ufficio si riscrive da capo la sera.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine del giro le mando cosa è venuto fuori dalle altre. Due minuti veri, non di più.",Edilizia e materiali a Como. 658 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@carrozzeriabianchi.lodi,Carrozzeria Bianchi,Lodi (LO),Carrozzeria,602,R,"cercato «carrozzeria lodi» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 602 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: pratiche dei sinistri, ricambi e tempi di consegna",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle carrozzerie qui in Lombardia: come tiene le pratiche dei sinistri, i ricambi ordinati e i tempi promessi al cliente.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Poi le mando il riepilogo delle altre aziende qui intorno.",Carrozzeria a Lodi. 602 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@trasportisemplicipavia,Trasporti Semplici,Pavia (PV),Trasporti,598,R,"cercato «trasporti pavia» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 598 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: viaggi, mezzi e documenti degli autisti",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Stiamo facendo una ricerca sulle aziende di trasporti qui in Lombardia: come tiene i viaggi, i mezzi e i documenti che tornano indietro dagli autisti.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.",Trasporti a Pavia. 598 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@milanoserramenti,Milano Serramenti,Milano (MI),Serramenti e infissi,580,R,"cercato «serramenti milano» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 580 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: preventivi, misure e ordini a fornitore",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende di serramenti qui in Lombardia: come tiene i preventivi, le misure dei cantieri e gli ordini ai fornitori.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine del giro le mando cosa è venuto fuori dalle altre. Due minuti veri, non di più.",Serramenti e infissi a Milano. 580 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@rosser.serramenti.cremona,Rosser Serramenti,Cremona (CR),Serramenti e infissi,477,R,"cercato «serramenti cremona» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 477 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: preventivi, misure e ordini a fornitore",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende di serramenti qui in Lombardia: come tiene i preventivi, le misure dei cantieri e gli ordini ai fornitori.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Poi le mando il riepilogo delle altre aziende qui intorno. Tutto qui.",Serramenti e infissi a Cremona. 477 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@carrozzeriasportmilano,Carrozzeria Sport,Milano (MI),Carrozzeria,420,R,"cercato «carrozzeria milano» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 420 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: pratiche dei sinistri, ricambi e tempi di consegna",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Stiamo facendo una ricerca sulle carrozzerie qui in Lombardia: come tiene le pratiche dei sinistri, i ricambi ordinati e i tempi promessi al cliente.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.",Carrozzeria a Milano. 420 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@mantoanellicar,Carrozzeria Mantoanelli,Inzago (MI),Carrozzeria,386,R,"cercato «carrozzeria inzago» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 386 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: pratiche dei sinistri, ricambi e tempi di consegna",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle carrozzerie qui in Lombardia: come tiene le pratiche dei sinistri, i ricambi ordinati e i tempi promessi al cliente.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine del giro le mando cosa è venuto fuori dalle altre. Due minuti veri, non di più.",Carrozzeria a Inzago. 386 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@trasporti_bresciani,Trasporti Bresciani,Brescia (BS),Trasporti,384,R,"cercato «trasporti brescia» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 384 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: viaggi, mezzi e documenti degli autisti",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende di trasporti qui in Lombardia: come tiene i viaggi, i mezzi e i documenti che tornano indietro dagli autisti.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Poi le mando il riepilogo delle altre aziende qui intorno.",Trasporti a Brescia. 384 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@energy_system_suisio,Energy System,Suisio (BG),Impianti elettrici,383,R,"cercato «impianti suisio» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 383 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: cantieri, materiale e rapportini",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Stiamo facendo una ricerca sulle aziende di impianti qui in Lombardia: come tiene i cantieri, il materiale e i rapportini di chi sta fuori.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.",Impianti elettrici a Suisio. 383 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@bontempiimpianti,Bontempi Impianti,Brescia (BS),Impianti elettrici,352,R,"cercato «impianti brescia» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 352 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: cantieri, materiale e rapportini",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende di impianti qui in Lombardia: come tiene i cantieri, il materiale e i rapportini di chi sta fuori.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine del giro le mando cosa è venuto fuori dalle altre. Due minuti veri, non di più.",Impianti elettrici a Brescia. 352 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@bellini_wood,Bellini Wood,Mantova (MN),Falegnameria,303,R,"cercato «falegnameria mantova» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 303 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: commesse su misura, legno a magazzino e ore per lavoro",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle falegnamerie qui in Lombardia: come segna le commesse, il legno a magazzino e le ore che ogni lavoro si porta via.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Poi le mando il riepilogo delle altre aziende qui intorno. È tutto.",Falegnameria a Mantova. 303 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@tecnal_serramenti_pavia,Tecnal Serramenti,Pavia (PV),Serramenti e infissi,287,R,"cercato «serramenti pavia» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 287 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: preventivi, misure e ordini a fornitore",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Stiamo facendo una ricerca sulle aziende di serramenti qui in Lombardia: come tiene i preventivi, le misure dei cantieri e gli ordini ai fornitori.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.",Serramenti e infissi a Pavia. 287 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
@autofficina_previtali_bergamo,Autofficina Previtali,Bergamo (BG),Autofficina,275,R,"cercato «autofficina bergamo» nella ricerca di Instagram → profilo letto il 12/9 dal titolo e dai contatori: 275 follower. ⚠ la bio non e' stata aperta, il mestiere e la zona vengono dal nome del profilo · [verifica-azienda] azienda strutturata: agenda di officina, ricambi e storico dei veicoli",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle officine qui in Lombardia: che programmi usa per l'agenda dell'officina, i ricambi e lo storico di ogni macchina.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine del giro le mando cosa è venuto fuori dalle altre. Due minuti veri, non di più.",Autofficina a Bergamo. 275 follower. Bio non letta: il dettaglio si guarda prima di scrivere.
