Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@alminimilano,Almini Milano Cartotecnica,Milano (MI),Cartotecnica,628,R,"cercato «cartotecnica milano» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 136 post, 628 follower. Che è strutturata si vede dal profilo: CARTOTECNICA ALMINI MILANO",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e la cartotecnica di Milano dal 1958, fra luxury packaging e prodotti industriali: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","CARTOTECNICA ALMINI MILANO. «La cartotecnica di Milano dal 1958». Produzione luxury packaging e prodotti cartotecnici industriali e artigianali. 136 post, 628 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@falegnameria_rotaluigi,Falegnameria Rota Luigi,Ubiale Clanezzo (BG),Falegnameria,369,R,"cercato «falegnameria ubiale clanezzo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 146 post, 369 follower. Che è strutturata si vede dal profilo: Falegnameria Rota Luigi",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e falegnameria da oltre quarant'anni, con lo showroom a Bergamo e la sede operativa a Ubiale Clanezzo: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Falegnameria Rota Luigi. Falegnameria da oltre 40 anni. Showroom Bergamo, via P. Ruggeri da Stabello 49, sede operativa Ubiale Clanezzo. Rivenditori @emkgroup.it e @bertolotto_official. 146 post, 369 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@mmserramenti,MM Serramenti,Segrate (MI),Serramenti,1145,R,"cercato «serramenti segrate» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 57 post, 1145 follower. Che è strutturata si vede dal profilo: MM Serramenti, via Borioli 8, Segrate",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e serramenti e porte da via Borioli, in collaborazione con un altro produttore: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","MM Serramenti, via Borioli 8, Segrate. Serramenti e porte, collaborazione con @rbserramenti. 57 post, 1145 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@sula_costruzioni,Sula Costruzioni,Cassano d'Adda (MI),Impresa edile,1390,R,"cercato «impresa cassano d'adda» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 25 post, 1390 follower. Che è strutturata si vede dal profilo: Sula Costruzioni Srl, via Milano 63/A, Cassano d'Adda",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e costruite case da via Milano, a Cassano d'Adda: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Sula Costruzioni Srl, via Milano 63/A, Cassano d'Adda. Tel 342 3809284. 25 post, 1390 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@beati_costruzionisrl,Beati Costruzioni,Carobbio degli Angeli (BG),Impresa edile,1220,R,"cercato «impresa carobbio degli angeli» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 39 post, 1220 follower. Che è strutturata si vede dal profilo: Beati Costruzioni srl, via Lombardia 1, Carobbio degli Angeli",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e fate nuove costruzioni, restauri e lavori chiavi in mano con la progettazione dentro: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Beati Costruzioni srl, via Lombardia 1, Carobbio degli Angeli. Nuove costruzioni, manutenzioni, ristrutturazioni, restauri, chiavi in mano, progettazione e assistenza tecnica. 39 post, 1220 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@b.g.m_srl,BGM Carpenteria Metallica,Brescia (BS),Carpenteria metallica,1195,R,"cercato «carpenteria brescia» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 40 post, 1195 follower. Che è strutturata si vede dal profilo: BGM Srl Carpenteria Metallica, via Pavia 2, Brescia",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e carpenteria medio-leggera conto terzi fra taglio laser, piegatura e saldatura, con i particolari a disegno: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","BGM Srl Carpenteria Metallica, via Pavia 2, Brescia. Carpenteria medio-leggera conto terzi: taglio laser, piegatura, saldatura, accessori per veicoli industriali e agricoli, particolari a disegno. 40 post, 1195 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@lagraficacantu,La Grafica Cantù,Cantù (CO),Tipografia,420,R,"cercato «tipografia cantù» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 99 post, 420 follower. Che è strutturata si vede dal profilo: La Grafica-Cantù S",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e carta stampata dal 1957 fra commercial e luxury printing, con la certificazione FSC: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","La Grafica-Cantù S.r.l., via Legnone 5, Cantù. «Carta stampata dal 1957», commercial e luxury printing, azienda certificata FSC. 99 post, 420 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@sgponteggi,SG Ponteggi,Gerenzano (VA),Ponteggi,617,R,"cercato «ponteggi gerenzano» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 79 post, 617 follower. Che è strutturata si vede dal profilo: SG Ponteggi SRL",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e ponteggi con la sede legale a Milano e quella operativa nella zona industriale di Gerenzano: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","SG Ponteggi SRL. Sede legale via Ponchielli 5, Milano; sede operativa zona industriale, Gerenzano (VA). 79 post, 617 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@aziendagricola_bonanza,Azienda Agricola Bonanza,Lomagna (LC),Azienda agricola con vendita,1045,R,"cercato «azienda lomagna» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 34 post, 1045 follower. Che è strutturata si vede dal profilo: Az",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e coltivate verdure in Brianza dal 2020 e vendete la giardiniera direttamente: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Az. Agricola Bonanza, Lomagna (LC). Coltivatori di verdure in Brianza dal 2020, giardiniera, ordini in DM. 34 post, 1045 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@guerinonicostruzionisrl,Guerinoni Costruzioni,Dalmine (BG),Costruzioni e lavori stradali,398,R,"cercato «costruzioni dalmine» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 98 post, 398 follower. Che è strutturata si vede dal profilo: Guerinoni Costruzioni SRL, Dalmine (BG)",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e costruzioni edili, civili e industriali più i lavori stradali, con l'immobiliare accanto: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Guerinoni Costruzioni SRL, Dalmine (BG). Immobiliare, costruzioni edili civili e industriali, lavori stradali. Tel 035 501555. 98 post, 398 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@graficalastampa.it,Grafica La Stampa,Erba (CO),Tipografia,470,R,"cercato «tipografia erba» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 68 post, 470 follower. Che è strutturata si vede dal profilo: Grafica La Stampa, via Lecco 3B, Erba",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e seguite il lavoro dalla grafica alla consegna su Brianza, Como e Lecco: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Grafica La Stampa, via Lecco 3B, Erba. «Ti seguiamo dalla grafica alla consegna». Brianza, Como, Lecco. 68 post, 470 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@ponteggi_bdm,Ponteggi BDM,Lecco (LC),Ponteggi,566,R,"cercato «ponteggi lecco» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 53 post, 566 follower. Che è strutturata si vede dal profilo: Ponteggi BDM srl, via Molino Nuovo 5, Lecco",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e noleggiate ponteggi, elevatori e accessori in tutta Italia da via Molino Nuovo: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Ponteggi BDM srl, via Molino Nuovo 5, Lecco. Noleggio ponteggi, elevatori e accessori in tutta Italia. 53 post, 566 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@gsi_impianti_srl,GSI Impianti,Milano (MI),Impianti elettrici e sicurezza,387,R,"cercato «impianti milano» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 62 post, 387 follower. Che è strutturata si vede dal profilo: GSI impianti srl",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: impianti elettrici, videocontrollo, domotica, fotovoltaico e automazione su Milano e Pavia.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","GSI impianti srl. Impianti elettrici, sicurezza, videocontrollo, nebbiogeno, domotica, fotovoltaico, automazione. Milano, Pavia e provincia. 62 post, 387 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@global.antincendi,Global Antincendi,Abbiategrasso (MI),Antincendio,294,R,"cercato «antincendio abbiategrasso» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 59 post, 294 follower. Che è strutturata si vede dal profilo: Global Antincendi, via Giacomo Leopardi 16/A, Abbiategrasso",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e vi occupate di sicurezza antincendio da via Leopardi, ad Abbiategrasso: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Global Antincendi, via Giacomo Leopardi 16/A, Abbiategrasso. Sicurezza antincendio. 59 post, 294 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@edil3costruzionisrl,Edil 3 Costruzioni,Sondrio (SO),Impresa edile,320,R,"cercato «impresa sondrio» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 39 post, 320 follower. Che è strutturata si vede dal profilo: Edil 3 Costruzioni S",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: costruite e ristrutturate dal 1999 fra la Valtellina e il lago di Como, anche in legno.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Edil 3 Costruzioni S.r.l. «Costruiamo e ristrutturiamo case dal 1999», chiavi in mano, tradizionale e legno. Valtellina e lago di Como. 39 post, 320 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@rhcostruzioni,RH Costruzioni,Bergamo (BG),Impresa edile,277,R,"cercato «impresa bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 39 post, 277 follower. Che è strutturata si vede dal profilo: RH Costruzioni, via Corridoni 50, Bergamo",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: ristrutturazioni e costruzioni su edifici civili e industriali da via Corridoni.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","RH Costruzioni, via Corridoni 50, Bergamo. Società unipersonale specializzata in ristrutturazioni e costruzioni, edifici civili e industriali. 39 post, 277 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@thermidor_la_termoidraulica,La Thermidor,Paderno Dugnano (MI),Commercio idrotermosanitario,384,R,"cercato «commercio paderno dugnano» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 25 post, 384 follower. Che è strutturata si vede dal profilo: La Thermidor termoidraulica, via Arnesano 3, Paderno Dugnano (MI)",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e fate commercio idrotermosanitario da via Arnesano, a Paderno Dugnano: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","La Thermidor termoidraulica, via Arnesano 3, Paderno Dugnano (MI). Commercio idrotermosanitario. 25 post, 384 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@al_caseificio_crema,Al Caseificio,Crema (CR),Caseificio,370,R,"cercato «caseificio crema» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 25 post, 370 follower. Che è strutturata si vede dal profilo: Al Caseificio, via Milano 42, Crema",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e il caseificio di via Milano a Crema, con la qualità e la tradizione dal 1981: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Al Caseificio, via Milano 42, Crema. «Qualità e tradizione dal 1981». Tel 366 9708400. 25 post, 370 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@termoimpiantigorni,Termoimpianti Gorni Alessio,Rovellasca (CO),Termoidraulica,238,R,"cercato «termoidraulica rovellasca» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 20 post, 238 follower. Che è strutturata si vede dal profilo: Termoimpianti Gorni Alessio",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e impianti idraulici, riscaldamento e condizionamento da Rovellasca: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Termoimpianti Gorni Alessio. Impianti idraulici, riscaldamento, condizionamento. Rovellasca (CO). 20 post, 238 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@_edilzetasrl,Edilzeta,Fagnano Olona (VA),Impresa edile,231,R,"cercato «impresa fagnano olona» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 194 post, 231 follower. Che è strutturata si vede dal profilo: Edilzeta, via Caravaggio 4, Fagnano Olona",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e nuove costruzioni, ristrutturazioni, edilizia sostenibile e sviluppo immobiliare da via Caravaggio: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Edilzeta, via Caravaggio 4, Fagnano Olona. Nuove costruzioni e ristrutturazioni, edilizia sostenibile, sviluppo immobiliare, progettazione. 194 post, 231 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@lispengineeringsrl,Lisp Engineering,Cremona (CR),Servizi tecnici per impianti,361,R,"cercato «servizi cremona» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 81 post, 361 follower. Che è strutturata si vede dal profilo: Lisp Engineering srl, via Persico 105, Cremona",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: date supporto tecnico e normativo alle aziende che installano e manutengono impianti termici.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Lisp Engineering srl, via Persico 105, Cremona. Supporto informatico e normativo alle aziende di manutenzione e installazione impianti termici. Tel 0372 1786002. 81 post, 361 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@lerbasalvia,Azienda Agricola L'Erba Salvia,Bergamo (BG),Azienda agricola con vendita,1454,R,"cercato «azienda bergamo» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 425 post, 1454 follower. Che è strutturata si vede dal profilo: Azienda agricola L'erba salvia",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio. Voi siete il tipo di azienda che ci serve per avere un quadro vero: coltivate lavanda insieme alle erbe aromatiche, poi vendete composte e olio essenziale fatti da voi.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Azienda agricola L'erba salvia. «Coltiviamo la natura per assaporarne l'essenza». Composte, erbe aromatiche, olio essenziale di lavanda. 425 post, 1454 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@falegnameriachiaramonti,Falegnameria Chiaramonti,Lonato del Garda (BS),Falegnameria,1969,R,"cercato «falegnameria lonato del garda» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 113 post, 1969 follower. Che è strutturata si vede dal profilo: Falegnameria Chiaramonti",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e siete alla quinta generazione di falegnami a Lonato: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Falegnameria Chiaramonti. «Cinque generazioni di falegnami e passione», arredi su misura. Lonato del Garda (BS). 113 post, 1969 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
@mecha_srl,Mecha,Villa Carcina (BS),Automazione industriale,1022,R,"cercato «automazione villa carcina» nella ricerca di Instagram → [verifica-azienda] profilo letto dall’API il 17/9: 46 post, 1022 follower. Che è strutturata si vede dal profilo: Mecha Srl - Automazione Industriale, via Francesco Glisenti 66, Villa Carcina (BS)",,,"Buongiorno, sono Patrick Sappa di DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Stiamo facendo un'analisi sulla digitalizzazione delle PMI del territorio, e portate trent'anni di automazione industriale da via Glisenti: è il tipo di azienda che ci serve per avere un quadro vero.

Sono sei domande, si risponde in tre minuti, è anonimo e il contatto lo lascia solo chi vuole:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro vi mando quello che è venuto fuori dalle altre aziende della zona. Almeno sapete come sono messi gli altri.","Mecha Srl - Automazione Industriale, via Francesco Glisenti 66, Villa Carcina (BS). Trent'anni di esperienza nell'automazione industriale. 46 post, 1022 follower.",2026-09-17-instagram-ricerca-lombardia.csv,ricerca,,
