Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@hrm_ristrutturazioni,HRM Ristrutturazioni,Bergamo (BG),Ristrutturazioni,433,R,"cercato «ristrutturazioni bergamo» nella ricerca di Instagram → profilo aperto e letto il 12/9, 141 post · [verifica-azienda] lavora su quattro zone, Bergamo, Como, lago di Garda e Milano, su appartamenti e locali commerciali: squadre che si spostano",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Ho guardato il profilo: lavora su quattro zone, Bergamo, Como, lago di Garda e Milano, su appartamenti e locali commerciali.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.","Bergamo (BG). Lavora su quattro zone, bergamo, como, lago di garda e milano, su appartamenti e locali commerciali. 433 follower, 141 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@italwood_milano,Italwood Parquet,Cormano (MI),Parquet e forniture,262,R,"cercato «parquet milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 105 post · [verifica-azienda] fornisce spine, plance, SPC, laminati e tutta la chimica di posa, con un numero fisso: e' un magazzino con giacenze",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, si chiama DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Ho letto il profilo: fornisce spine, plance, SPC, laminati e tutta la chimica di posa, con un numero fisso.

Stiamo facendo una ricerca sulle aziende che posano pavimenti: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Finito il giro le giro il riepilogo di cosa hanno risposto le altre aziende qui intorno. Serve più a lei che a me.","Cormano (MI). Fornisce spine, plance, spc, laminati e tutta la chimica di posa, con un numero fisso. 262 follower, 105 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@milanoparquetsrl,Milano Parquet,Buccinasco (MI),Parquet,1874,R,"cercato «parquet milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 141 post · [verifica-azienda] srl con sede in via A. Volta 3 a Buccinasco che dichiara di esportare: produzione e spedizioni",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso.

Non c'è niente da comprare qui dentro. Nemmeno un appuntamento. Dal profilo si capisce una cosa: srl con sede in via A. Volta 3 a Buccinasco che dichiara di esportare.

Stiamo facendo una ricerca sulle aziende che posano pavimenti: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando chiudiamo la raccolta le mando il riassunto delle risposte delle altre aziende della zona.","Buccinasco (MI). Srl con sede in via a. volta 3 a buccinasco che dichiara di esportare. 1874 follower, 141 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@parquetspecialistmilano,Parquet Specialist Milano,Milano (MI),Parquet,3369,R,"cercato «parquet milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 628 post · [verifica-azienda] venticinque anni di attivita', fornitura, posa e levigatura, e un marchio proprio di parquet: filiera intera dentro",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Ho guardato il profilo: venticinque anni di attività, fornitura, posa e levigatura, e un marchio proprio di parquet.

Stiamo facendo una ricerca sulle aziende che posano pavimenti: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine le mando quello che è uscito dalle altre aziende. È il minimo, visto che i due minuti li mette lei.","Milano (MI). Venticinque anni di attività, fornitura, posa e levigatura, e un marchio proprio di parquet. 3369 follower, 628 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@pentamultiservice__srl,Pentamultiservice Srl,Milano (MI),Ristrutturazioni,3793,R,"cercato «ristrutturazioni milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 158 post · [verifica-azienda] si presenta come general contractor e promette risposta in 24 ore: coordina piu' imprese, quindi ha processi da raccontare",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, si chiama DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Ho letto il profilo: si presenta come general contractor e promette risposta in 24 ore.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.","Milano (MI). Si presenta come general contractor e promette risposta in 24 ore. 3793 follower, 158 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@rbimpresaedile,Ristrutturazioni Bergamasche Srl,Clusone (BG),Impresa edile,605,R,"cercato «ristrutturazioni bergamo» nella ricerca di Instagram → profilo aperto e letto il 12/9, 34 post · [verifica-azienda] srl specializzata in cementi armati: lavora in cantieri strutturali, con mezzi e maestranze",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso.

Non c'è niente da comprare qui dentro. Nemmeno un appuntamento. Dal profilo si capisce una cosa: srl specializzata in cementi armati.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Finito il giro le giro il riepilogo di cosa hanno risposto le altre aziende qui intorno. Serve più a lei che a me.","Clusone (BG). Srl specializzata in cementi armati. 605 follower, 34 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@rgmnewsrl,RGM New Srl,Remedello (BS),Impresa edile,549,R,"cercato «impresa edile brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 41 post · [verifica-azienda] nuove costruzioni in classe A e NZEB dalla progettazione alla consegna, su Lombardia ed Emilia: due regioni e commesse intere",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Ho guardato il profilo: nuove costruzioni in classe A e NZEB dalla progettazione alla consegna, su Lombardia ed Emilia.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando chiudiamo la raccolta le mando il riassunto delle risposte delle altre aziende della zona.","Remedello (BS). Nuove costruzioni in classe a e nzeb dalla progettazione alla consegna, su lombardia ed emilia. 549 follower, 41 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@ristrutturadesso,Ristruttura Desso,Milano (MI),Ristrutturazioni,373,R,"cercato «ristrutturazioni milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 58 post · [verifica-azienda] chiavi in mano su Milano e provincia con progettazione e direzione tecnica interne: ha tecnici in azienda",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, si chiama DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Ho letto il profilo: chiavi in mano su Milano e provincia con progettazione e direzione tecnica interne.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine le mando quello che è uscito dalle altre aziende. È il minimo, visto che i due minuti li mette lei.","Milano (MI). Chiavi in mano su milano e provincia con progettazione e direzione tecnica interne. 373 follower, 58 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@ristrutturazioni_vm,VM Impresa Edile,Milano (MI),Ristrutturazioni,385,R,"cercato «ristrutturazioni milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 39 post · [verifica-azienda] ristrutturazioni complete d'interni su Milano, Monza e Brianza, con il rispetto dei tempi messo in bio come promessa",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso.

Non c'è niente da comprare qui dentro. Nemmeno un appuntamento. Dal profilo si capisce una cosa: ristrutturazioni complete d'interni su Milano, Monza e Brianza, con il rispetto dei tempi messo in bio come promessa.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.","Milano (MI). Ristrutturazioni complete d'interni su milano, monza e brianza, con il rispetto dei tempi messo in bio come promessa. 385 follower, 39 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@vva_ristrutturazioni,VVA Ristrutturazioni,Milano (MI),Ristrutturazioni,615,R,"cercato «ristrutturazioni milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 124 post · [verifica-azienda] vent'anni di attivita' su Milano e provincia, con sopralluogo gratuito: volume di cantieri che vuole organizzazione",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Ho guardato il profilo: vent'anni di attività su Milano e provincia, con sopralluogo gratuito.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Finito il giro le giro il riepilogo di cosa hanno risposto le altre aziende qui intorno. Serve più a lei che a me.","Milano (MI). Vent'anni di attività su milano e provincia, con sopralluogo gratuito. 615 follower, 124 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@dpa_architect,DPA Davide Panzeri Architetto,Lecco (LC),Studio di architettura,1183,R,"cercato «ristrutturazioni lecco» nella ricerca di Instagram → profilo aperto e letto il 12/9, 412 post · [verifica-azienda] studio che lavora su ville, ristrutturazioni e nuove costruzioni fra Lecco, Como, Brianza e Milano: quattro province e 412 progetti pubblicati",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, si chiama DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Ho letto il profilo: studio che lavora su ville, ristrutturazioni e nuove costruzioni fra Lecco, Como, Brianza e Milano.

Stiamo facendo una ricerca sulle studi di progettazione: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando chiudiamo la raccolta le mando il riassunto delle risposte delle altre aziende della zona.","Lecco (LC). Studio che lavora su ville, ristrutturazioni e nuove costruzioni fra lecco, como, brianza e milano. 1183 follower, 412 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@glab.milano,G Lab Milano,Milano (MI),Arredamento su misura,15513,R,"cercato «arredamento su misura milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 686 post · [verifica-azienda] lavora metalli, legno e tessuti per arredi su misura, con 15.513 follower e 686 post: laboratorio con piu' reparti",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso.

Non c'è niente da comprare qui dentro. Nemmeno un appuntamento. Dal profilo si capisce una cosa: lavora metalli, legno e tessuti per arredi su ordinazione, con 15.513 follower e 686 post.

Stiamo facendo una ricerca sulle aziende dell'arredamento su ordinazione: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine le mando quello che è uscito dalle altre aziende. È il minimo, visto che i due minuti li mette lei.","Milano (MI). Lavora metalli, legno e tessuti per arredi su ordinazione, con 15.513 follower e 686 post. 15513 follower, 686 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@gz_impresa_edile,GZ Srl,Como (CO),Impresa edile,256,R,"cercato «impresa edile como» nella ricerca di Instagram → profilo aperto e letto il 12/9, 36 post · [verifica-azienda] srl edile comasca che si presenta come istituzione del settore in zona: impresa con cantieri propri",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Ho guardato il profilo: srl edile comasca che si presenta come istituzione del settore in zona.

Stiamo facendo una ricerca sulle imprese edili della zona: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.","Como (CO). Srl edile comasca che si presenta come istituzione del settore in zona. 256 follower, 36 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@legnopiu_brescia,Legno Piu Infissi,Concesio (BS),Infissi,556,R,"cercato «infissi brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 293 post · [verifica-azienda] laboratorio proprio in via Zanardelli 38 a Concesio, con infissi, porte e portoni in PVC e alluminio: produzione interna",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, si chiama DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Ho letto il profilo: laboratorio proprio in via Zanardelli 38 a Concesio, con infissi, porte e portoni in PVC e alluminio.

Stiamo facendo una ricerca sulle aziende che fanno infissi: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Finito il giro le giro il riepilogo di cosa hanno risposto le altre aziende qui intorno. Serve più a lei che a me.","Concesio (BS). Laboratorio proprio in via zanardelli 38 a concesio, con infissi, porte e portoni in pvc e alluminio. 556 follower, 293 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@pavimenti_resina_milano,Pavimenti in Resina Milano,Milano (MI),Pavimenti in resina,829,R,"cercato «pavimenti resina milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 22 post · [verifica-azienda] fa resine civili e industriali su tutto il nord Italia: le industriali sono commesse grosse, con squadre in trasferta",,,"Buongiorno, sono Patrick Sappa della DenkiCode, siamo a Seveso.

Non c'è niente da comprare qui dentro. Nemmeno un appuntamento. Dal profilo si capisce una cosa: fa resine civili e industriali su tutto il nord Italia.

Stiamo facendo una ricerca sulle aziende delle resine: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando chiudiamo la raccolta le mando il riassunto delle risposte delle altre aziende della zona.","Milano (MI). Fa resine civili e industriali su tutto il nord italia. 829 follower, 22 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@resine_microcementi,Resine e Microcementi,Milano (MI),Pavimenti in resina,4476,R,"cercato «pavimenti resina milano» nella ricerca di Instagram → profilo aperto e letto il 12/9, 313 post · [verifica-azienda] posa in opera di resine in ambito civile e industriale, con 313 post di cantieri: lavora su commessa industriale",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house a Seveso.

Non le vendo niente. Non le chiedo nemmeno un appuntamento. Ho guardato il profilo: posa in opera di resine in ambito civile e industriale, con 313 post di cantieri.

Stiamo facendo una ricerca sulle aziende delle resine: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Alla fine le mando quello che è uscito dalle altre aziende. È il minimo, visto che i due minuti li mette lei.","Milano (MI). Posa in opera di resine in ambito civile e industriale, con 313 post di cantieri. 4476 follower, 313 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
@royal_porte,Royal Porte e Infissi,Torbole Casaglia (BS),Infissi,1587,R,"cercato «infissi brescia» nella ricerca di Instagram → profilo aperto e letto il 12/9, 242 post · [verifica-azienda] prodotti certificati Made in Italy con ufficio dedicato e servizio di consegna e posa: ha logistica e squadre di posa",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, si chiama DenkiCode.

Non le vendo niente e non le chiedo un appuntamento. Ho letto il profilo: prodotti certificati Made in Italy con ufficio dedicato e servizio di consegna e posa.

Stiamo facendo una ricerca sulle aziende che fanno infissi: che programmi usate davvero per ordini, magazzino e turni. E cosa vi tocca ancora rifare a mano due volte.

Sono sei domande, due minuti, ed è anonimo:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende della zona. Almeno sa come sono messi gli altri.","Torbole Casaglia (BS). Prodotti certificati made in italy con ufficio dedicato e servizio di consegna e posa. 1587 follower, 242 post.",2026-09-13-instagram-ricerca-lombardia.csv,ricerca,,
