Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@beauty_studio_giaveno,Beauty Studio Giaveno,Giaveno (TO),Estetica,1024,5,"cercato «estetica giaveno» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: linktr.ee/ginevranails e un numero WhatsApp, nessun dominio proprio [verifica-sito] motori «""Beauty Studio Giaveno"" Giaveno»: 4 risultati · domini: valsusaoggi.it (vivo: ValsusaOggi); agg.valsusaoggi.it (vivo: Home Nuova | ValsusaOggi) · directory: instagram.com, linktr.ee",,,"Buongiorno, sono Patrick di DenkiCode. Quattrocento post da via Stazione, e a Giaveno siete il posto che le persone nominano quando gli chiedi dove vanno.

Ho notato però una cosa: il link in bio è un Linktree intestato a un altro nome. Chi vi cerca per «Beauty Studio Giaveno» non trova un sito vostro.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui, o prima due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Qui c'è quello che facciamo: denkicode.com","Beauty Studio Giaveno, via Stazione 8. «Esperienze corpo e viso esclusive». Giaveno, Torino. 411 post, 1024 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@my_estetica_e_benessere,My Estetica & Benessere,Asti (AT),Estetica e nail,1824,5,"cercato «estetica asti» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: una pagina my.canva.site intestata a un altro account, piu' una scheda Maps [verifica-sito] motori «""My Estetica & Benessere"" Asti»: 1 risultati · domini: estetica-benessere.it (non risponde, indovinato); estetica-benessere.ch (vivo, indovinato) · directory: instagram.com · estetica-benessere.ch e' svizzero e il nome e' una parola comune: stesso nome ma un'altra attivita', non e' loro",,,"Buongiorno, sono Patrick di DenkiCode. Millottocento persone vi seguono ad Asti con centotrenta post: il passaparola da voi funziona meglio della pubblicità.

Ho notato però una cosa: il link in bio porta a una pagina fatta dentro Canva e intestata a un altro account. Un sito vostro, con il vostro nome nell'indirizzo, non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite vederla qui su Instagram, o prima ne parliamo due minuti al telefono? Zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com","MY ESTETICA & BENESSERE, Asti. Nails, laminazione, trattamenti viso, massaggi personalizzati, estetica base. Prenotazioni in direct. 130 post, 1824 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@la.rosa.del.deserto.estetica,La Rosa del Deserto di Monica Isoardi,Savigliano (CN),Estetica,761,1,"cercato «estetica savigliano» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: wa.me/393393322027, nessun dominio [verifica-sito] motori «""La Rosa del Deserto di Monica Isoardi"" Savigliano»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick di DenkiCode. Un centro aperto anche agli uomini, e scritto chiaro in bio: a Savigliano è una scelta che in poche fanno.

Ho notato però una cosa: si prenota solo su WhatsApp, e chi cerca un centro estetico in corso Isoardi non trova un sito vostro su Google.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui, o prima due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Qui c'è quello che facciamo: denkicode.com","Monica Isoardi | estetica Savigliano, corso Isoardi 5. Centro estetico femminile e maschile, trattamenti viso e corpo, drenante, decontratturante, rimodellante. 472 post, 761 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@magnoliaesteticavercelli,Magnolia Estetica,Vercelli (VC),Estetica,651,5,"cercato «estetica vercelli» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: un bit.ly che porta a shop.dermophisiologique.it, il negozio di un fornitore, non un sito loro [verifica-sito] motori «""Magnolia Estetica"" Vercelli»: 9 risultati · domini: shop.dermophisiologique.it (vivo: Crema viso e crema corpo | Dermophisiologique); magnoliaestetica.com (vivo, indovinato: Estetica Parma | Magnolia Estetica | Solarium, bellezza, massaggi Parma) · directory: facebook.com, aromavero.it, beautynailhairsalons.com, esteticavicino.com · aperto a mano il 17/9: magnoliaestetica.com e' «Estetica Parma | Magnolia Estetica», un centro di Parma, omonimo · magnoliaestetica.com e' «Estetica Parma | Magnolia Estetica»: stesso nome ma un'altra attivita', diverso indirizzo",,,"Buongiorno, sono Patrick di DenkiCode. Cinquecento post da via Foa, e l'epilazione laser raccontata passo per passo invece che promessa in una riga.

Ho notato però una cosa: il link in bio porta al negozio online di un vostro fornitore. È il suo dominio, non il vostro, e un sito di Magnolia non esiste.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? Zero costi e zero impegno: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com","Magnolia Estetica, via Foa 63, Vercelli. Manicure e pedicure, trattamenti viso e corpo, epilazione laser. 499 post, 651 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@estea_omegna,Estea Centro Estetico,Omegna (VB),Estetica e nail,490,1,"cercato «estetica omegna» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: una pagina Facebook, nessun dominio [verifica-sito] motori «""Estea Centro Estetico"" Omegna»: 1 risultati · domini: nessuno risponde · directory: instagram.com",,,"Buongiorno, sono Patrick di DenkiCode. Cinquecento post e un nail lab dentro il centro: a Omegna avete due mestieri sotto la stessa insegna e li portate avanti entrambi.

Ho notato però una cosa: su internet ci sono il profilo e la pagina Facebook, e basta. Un sito vostro non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui, o prima due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Qui c'è quello che facciamo: denkicode.com","Estea centro estetico relax e nail lab, Omegna (VB). Trattamenti viso e corpo, depilazione definitiva, ricostruzione unghie. Telefono 0323-884492. 548 post, 490 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@aly.angelnailstudio,"Alessia Mazzitelli, Angel Nail Studio",Torino (TO),Nail,1237,1,"cercato «nail torino» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: un altro profilo Instagram, nessun dominio [verifica-sito] motori «""Alessia Mazzitelli, Angel Nail Studio"" Torino»: 0 risultati · domini: nessuno risponde",,,"Ciao, sono Patrick di DenkiCode. Il materiale monouso scritto in bio prima ancora dei lavori: è la prima cosa che una cliente nuova vuole sapere, e tu la metti davanti a tutto.

Ho notato però una cosa: le info si chiedono solo in direct, e cercando il tuo nome su Google un sito non esce.

Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui, o ne parliamo due minuti al telefono? Zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Alessia Mazzitelli | Nails Torino. Estetista e onicotecnica, direzione tecnica. Materiale monouso e sterilizzato. Info in direct. 277 post, 1237 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@salottoromaestetica,Salotto Roma Estetica,Chieri (TO),Estetica,957,1,"cercato «estetica chieri» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: un catalogo WhatsApp, nessun dominio [verifica-sito] motori «""Salotto Roma Estetica"" Chieri»: 3 risultati · domini: nessuno risponde · directory: facebook.com, beautynailhairsalons.com, instagram.com",,,"Buongiorno, sono Patrick di DenkiCode. La riflessologia plantare accanto all'estetica è una combinazione che in via Roma vi rende diversi dagli altri centri di Chieri.

Ho notato però una cosa: il listino vive dentro un catalogo WhatsApp. Chi vuole leggerlo prima di scrivervi non ha dove andare, perché un sito vostro non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Qui c'è quello che facciamo: denkicode.com","Centro estetico Chieri, via Roma 9. Riflessologia plantare, trattamenti estetici con tecnologia avanzata. Telefono 3313597788. 365 post, 957 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@ann_blar_lashes,Ann Blar Lashes,Alessandria (AL),Ciglia,1129,1,"cercato «ciglia alessandria» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: wa.me/+393388779014, nessun dominio [verifica-sito] motori «""Ann Blar Lashes"" Alessandria»: 0 risultati · domini: nessuno risponde",,,"Ciao, sono Patrick di DenkiCode. Lavorare su Alessandria, Torino e Milano vuol dire che le clienti ti seguono invece di cercare la più vicina: è il complimento più difficile da ottenere in questo mestiere.

Ho notato però una cosa: tutto passa da WhatsApp e un sito tuo non esiste. Chi si sposta per te lo fa già, chi non ti conosce non ti trova.

Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui, o prima ne parliamo due minuti al telefono? Zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Extension ciglia Alessandria. Volume 2D, 3D, 4D, 5D e mega volume, one to one, laminazione ciglia e sopracciglia. Lavora anche su Torino e Milano. 302 post, 1129 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@beautyconceptsaluzzo,Beauty Concept di Lorena Rinaudo,Saluzzo (CN),Estetica,1152,5,"cercato «estetica saluzzo» nella ricerca di Instagram → profilo letto dall’API il 17/9: link in bio: una pagina Calendly per gli appuntamenti, nessun dominio [verifica-sito] motori «""Beauty Concept di Lorena Rinaudo"" Saluzzo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick di DenkiCode. Chiamarli «progetto viso» e «progetto corpo» invece che trattamenti cambia il modo in cui una cliente li guarda, e a Saluzzo la differenza si sente.

Ho notato però una cosa: il link in bio porta a Calendly, che è un'agenda e non un sito. Chi vuole capire i progetti prima di prenotare non ha dove leggerli.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui, o prima due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Qui c'è quello che facciamo: denkicode.com","Lorena Rinaudo | beauty coach, viso, corpo, epilazione. Via Savigliano 16, Saluzzo. Progetto viso, progetto corpo, epilazione laser e brasiliana. 285 post, 1152 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@amati._beautysalon,Amati Beauty Salon di Greta,San Benigno Canavese (TO),Nail ed estetica,1800,1,"cercato «nail san benigno canavese» nella ricerca di Instagram → profilo letto dall’API il 17/9: nessun link in bio [verifica-sito] motori «""Amati Beauty Salon di Greta"" San Benigno Canavese»: 0 risultati · domini: nessuno risponde",,,"Ciao, sono Patrick di DenkiCode. «Amati scegliendoti ogni giorno» come nome del salone: a San Benigno hai dato all'insegna un significato, e milleottocento persone ti seguono con sessanta post.

Ho notato però una cosa: su Google un sito tuo non c'è. Quel nome, con dentro il perché, non lo legge nessuno fuori da Instagram.

Abbiamo preso ispirazione dal tuo profilo e abbiamo realizzato una bozza del tuo sito.

Preferisci che te la mandi qui, o ne parliamo due minuti al telefono? Zero costi e zero impegno: se ti piace, poi ne parliamo. Se vuoi vedere cosa facciamo: denkicode.com","Greta, onicotecnica, via Trieste 46, San Benigno Canavese. Unghie, ciglia, massaggi olistici. «Amati scegliendoti ogni giorno». 60 post, 1800 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@esteticamentechivasso,Esteticamente Chivasso,Chivasso (TO),Estetica avanzata,1216,1,"cercato «estetica chivasso» nella ricerca di Instagram → profilo letto dall’API il 17/9: 201 post, 1216 follower, nessun link in bio [verifica-sito] motori «""Esteticamente Chivasso"" Chivasso»: 4 risultati · domini: nessuno risponde · directory: beautynailhairsalons.com, firmania.it, facebook.com, instagram.com",,,"Buongiorno, sono Patrick di DenkiCode. Duecento post da corso Galileo Ferraris, e il percorso Rhea portato avanti fino in fondo invece di essere solo un nome in bio.

Ho notato però una cosa: chi cerca estetica avanzata a Chivasso su Google trova il profilo e le schede degli altri. Un sito vostro non c'è.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui su Instagram, o prima ne parliamo due minuti al telefono? In ogni caso zero costi e zero impegno: se vi piace, poi ne parliamo. Qui c'è quello che facciamo: denkicode.com","Esteticamente Chivasso, corso Galileo Ferraris 56. Centro di estetica avanzata, Rhea Institute. 201 post, 1216 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
@cesteticcharme_asti,Centro Estetico Charme di Soldan Enrica,Asti (AT),Estetica,751,1,"cercato «centro estetico asti» nella ricerca di Instagram → profilo letto dall’API il 17/9: 356 post, 751 follower, nessun link in bio [verifica-sito] motori «""Centro Estetico Charme di Soldan Enrica"" Asti»: 7 risultati · domini: nessuno risponde · directory: instagram.com, informazione-aziende.it, empresite.it, ufficiocamerale.it",,,"Buongiorno, sono Patrick di DenkiCode. Il metodo Renata França e il Clay Massage tenuti insieme al laser: ad Asti avete una carta che pochi centri possono giocare.

Ho notato però una cosa: per saperlo bisogna leggere la bio. Cercando «centro estetico Asti» un sito vostro non esce.

Abbiamo preso ispirazione dal vostro profilo e abbiamo realizzato una bozza del vostro sito.

Preferite che ve la mandi qui, o prima due minuti al telefono? Zero costi e zero impegno in ogni caso: se vi piace, poi ne parliamo. Se volete vedere cosa facciamo: denkicode.com","Centro Estetico Charme di Soldan Enrica, Asti. Partner Skeyndor e K-Surgery, Clay Massage viso, metodo Renata Franca, electro medical beauty terapist, epilazione laser a diodo. 356 post, 751 follower.",2026-09-17-instagram-siti-piemonte.csv,siti,,
