Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda
@pizzeria_lascommessa,La Scommessa,Arcisate (VA),Pizzeria,1258,6,"cercato «""La Scommessa"" pizzeria griglieria Arcisate» → facebook, tripadvisor, sluurpy, piatti.menu, ristoexpert, paginegialle, restaurantguru e pizzerialascommessa.it, aperto il 9/9: WordPress con il titolo di default «Just another WordPress site», ma dentro c'è il loro telefono 0332 472700. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""La Scommessa"" Arcisate»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di La Scommessa e il suo sito pizzerialascommessa.it è rimasto fermo al titolo «Just another WordPress site», mai finito.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Crugnola 1, Arcisate · 0332 472700. Pizza, hamburger gourmet, griglia; 4,5 su Restaurant Guru. Il sito esiste ed è un WordPress mai configurato: l'aggancio è quello."
@douglasracletteriapizzeria,Douglas Racletteria Pizzeria,Bisuschio (VA),Pizzeria,1450,1,"cercato «""Douglas"" racletteria pizzeria Bisuschio» → toogoodtogo, varesenoi, localshop24, garlini.it, restaurantguru e una pagina generata su menustic: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Douglas Racletteria Pizzeria"" Bisuschio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Douglas Racletteria Pizzeria e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via della Repubblica 35, Bisuschio · 0332 1431420. Pizza e raclette; dal 4 settembre 2026 ha aperto anche a Varese in via Cairoli 20 (varesenoi del 3/9)."
@alambiccobesozzo,L'Alambicco,Besozzo (VA),Bar/vinoteca,1754,1,"cercato «""L'Alambicco"" Besozzo wine bar» → facebook, foursquare, tripadvisor, sluurpy, besozziamo, piatti.menu, menuweb, paginegialle e una pagina generata su restaurants-us.com: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""L'Alambicco"" Besozzo»: 0 risultati · domini: alambicco.com (parcheggiato, indovinato)",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di L'Alambicco e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via XXV Aprile 25, Besozzo. Bar vinoteca con piccola cucina: colazioni, aperitivi, pranzi di lavoro. 350 post."
@ilcapriccio.erba,Il Capriccio Ristorante & Pizzeria,Erba (CO),Ristorante/pizzeria,192,1,"cercato «""Il Capriccio"" ristorante pizzeria Erba Leopardi» → nextdoor, tripadvisor, facebook, firmania, oraridiapertura24, trova-aperto, paginegialle: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Il Capriccio Ristorante & Pizzeria"" Erba»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Il Capriccio Ristorante & Pizzeria e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Leopardi 7/C, Erba · 031 3333059 · WhatsApp 331 6291112. Menù fisso a 12 euro, consegna a domicilio. ⚠ 192 follower."
@flamexperience,Flame Eno Pizzeria e Griglieria,Erba (CO),Pizzeria,843,1,"cercato «""Flame"" eno pizzeria griglieria Erba» → findmeglutenfree, sluurpy, reteimprese, restaurantguru, wanderboat, facebook flamexperience: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Flame Eno Pizzeria e Griglieria"" Erba»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Flame Eno Pizzeria e Griglieria e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Viale Prealpi 12, Erba · 031 645757. Stile industriale, cucina senza glutine, chiuso martedì sera e sabato a pranzo."
@ilcasottinorestaurantofficial,Il Casottino,Fino Mornasco (CO),Ristorante/pizzeria,1212,1,"cercato «""Il Casottino"" ristorante Fino Mornasco» → mindtrip, facebook, tripadvisor, virgilio, sluurpy, restaurantguru, piatti.menu, gastroranking: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Il Casottino"" Fino Mornasco»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Il Casottino e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Dogana 10, Fino Mornasco · 031 880880 · WhatsApp 351 7364232. Uscita A9, terrazza, 1.800 recensioni a 4,2. Chiuso lunedì e martedì a pranzo."
@ristorantesangiuseppe,Ristorante S. Giuseppe,Cernobbio (CO),Ristorante/albergo,2745,1,"cercato «""Ristorante San Giuseppe"" Cernobbio» → booking, trivago, tripadvisor, hotelscombined, planetofhotels e portali tipo comolake-hotels.com: solo OTA e portali, nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Ristorante S. Giuseppe"" Cernobbio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Ristorante S. Giuseppe e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Cinque Giornate 31, Cernobbio · 031 511288. Albergo 3 stelle a gestione familiare con ristorante di piatti lariani. Presente solo sui portali di prenotazione."
@gelateriadelborgobellagio,Gelateria del Borgo,Bellagio (CO),Gelateria,884,1,"cercato «""Gelateria del Borgo"" Bellagio» → happycow, mindtrip, rexby, tripadvisor, trip.com, yelp, lemon8: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Gelateria del Borgo"" Bellagio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Gelateria del Borgo e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Garibaldi 46, Bellagio · 031 950755. 4ª su 78 su Tripadvisor, pistacchio famoso. Bio con i due gelatieri, niente altro."
@lagazzellainverigo,La Gazzella Pizzeria & Steakhouse,Inverigo (CO),Pizzeria,300,1,"cercato «""La Gazzella"" pizzeria steakhouse Inverigo» → mindtrip, tripadvisor, facebook, paginegialle, restaurantguru, wanderboat, menuweb: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""La Gazzella Pizzeria & Steakhouse"" Inverigo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di La Gazzella Pizzeria & Steakhouse e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Piazza Foscolo 13, Inverigo · 031 605827. Chiuso lunedì, 4,3 su Tripadvisor, 591 recensioni su Restaurant Guru."
@ilgirasolepizzeria1997,Pizzeria il Girasole,Lurago Marinone (CO),Pizzeria,274,1,"cercato «""Il Girasole"" pizzeria Lurago d'Erba» → è a Lurago Marinone: tripadvisor, facebook, restaurantguru, ristoexpert, menuweb: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria il Girasole"" Lurago Marinone»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria il Girasole e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Risorgimento 8, Lurago Marinone · 031 3520015. Solo asporto, consegna a Lurago, Veniano, Appiano, Limido, Cirimido. 856 post."
@daaldo_lomazzo,Da Aldo Pizzeria & Ristorante,Lomazzo (CO),Pizzeria,1034,1,"cercato «""Da Aldo"" pizzeria ristorante Lomazzo Filagno» → waze, tripadvisor, abillion, facebook, restaurantguru, ristoexpert, menuweb; pizzeria-da-aldolomazzo.it aperto: pagina generata da una rete, senza il loro telefono. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Da Aldo Pizzeria & Ristorante"" Lomazzo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Da Aldo Pizzeria & Ristorante e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via del Filagno 2, Lomazzo · 02 41408142. Pizza al trancio e tradizionale, cucina locale. Su Google esce pizzeria-da-aldolomazzo.it: non è loro."
@mgcavourcernobbio,MGCavour Ristorante e Bar,Cernobbio (CO),Ristorante/bar,293,4,"cercato «""MG Cavour"" OR ""Cavour"" ristorante bar Cernobbio» → tripadvisor, untappd, swipein, altraopinione, explorecomolake, restaurantguru, explorelakecomo: nessun dominio vivo; in bio c'è www.ristorantebarcavour.it → NXDOMAIN su Cloudflare DoH (9/9). Profilo aperto il 9/9 [verifica-sito] motori «""MGCavour Ristorante e Bar"" Cernobbio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di MGCavour Ristorante e Bar e il link al sito ristorantebarcavour.it che ha in bio non porta più da nessuna parte.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Piazza Risorgimento, Riva di Cernobbio. Colazione, pranzo, aperitivo, cena vista lago. ⚠ 293 follower; il link in bio è un dominio morto."
@ilristorantedipaolo,Il Ristorante di Paolo,Menaggio (CO),Ristorante,1347,3,"cercato «""Il Ristorante di Paolo"" Menaggio» → tripadvisor, facebook, altissimoceto, restaurantguru, postcard e ilristorantemenaggio.it, aperto il 9/9: «Web Server's Default Page», 432 byte. HappyCow lo segna CLOSED. Profilo aperto il 9/9: bio vuota, nessun link [verifica-sito] motori «""Il Ristorante di Paolo"" Menaggio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Il Ristorante di Paolo e ilristorantemenaggio.it non apre il suo sito: risponde con la pagina di default del server.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Largo Cavour 5, Menaggio · 0344 32133. Cucina contemporanea, patio sul lago. ⚠ HappyCow lo dà chiuso e la bio è vuota: prima di scrivere guardare la data dell'ultimo post."
@la_vineria_merate,La Vineria,Merate (LC),Vineria con cucina,3707,1,"cercato «""La Vineria"" ristorante Merate» → tripadvisor, happycow, facebook, localshop24, piatti.menu, wanderboat, paginegialle, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""La Vineria"" Merate»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di La Vineria e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Viale Lombardia 3, Merate · WhatsApp 327 0708596. Colazioni, business lunch, aperitivi, serate, terrazza; 7 su 7. 776 post."
@ilgaleone_valmadrera,Il Galeone,Valmadrera (LC),Ristorante/pizzeria,578,1,"cercato «""Il Galeone"" ristorante pizzeria Valmadrera via Chiari» → groupon, thefork, sluurpy, coobiz, restaurantguru, impresaitalia, gustoegusti, oraridiapertura24, paginegialle, wanderlog: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Il Galeone"" Valmadrera»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Il Galeone e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Chiari 119, Valmadrera · 392 0080756. «Il primo locale piratesco», eventi, 7,9 su TheFork."
@therealpizzadream,Pizza Dream,Valmadrera (LC),Pizzeria,1148,1,"cercato «""Pizza Dream"" Valmadrera pizzeria asporto» → tripadvisor, facebook Pizzadream39, cosaordino, restaurantguru e una pagina generata su restaurants-us.com: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizza Dream"" Valmadrera»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizza Dream e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Manzoni 39, Valmadrera · 0341 321960. Asporto e consegna a Valmadrera, Civate e Malgrate; 4,5 su Google."
@semaforo13_,Semaforo 13,Valmadrera (LC),Pizzeria/rosticceria,527,1,"cercato «""Semaforo 13"" OR ""Piccolo Angolo Calabrese"" Valmadrera pizzeria rosticceria» → facebook, justeat, restaurantguru, reteimprese, registroaziende e una pagina generata su restaurants-world.net: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Semaforo 13"" Valmadrera»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Semaforo 13 e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via San Giuseppe 57, Valmadrera · 333 8840912. «Il piccolo angolo calabrese», asporto e domicilio, 4,8 su Restaurant Guru."
@alverde_mandello,Al Verde albergo e ristorante,Mandello del Lario (LC),Ristorante/albergo,1181,1,"cercato «""Al Verde"" albergo ristorante Mandello del Lario» → tripadvisor, booking, comune.mandello, matrimonio.com, visitmandello e portali tipo comolake-hotels.com: solo OTA e portali, nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Al Verde albergo e ristorante"" Mandello del Lario»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Al Verde albergo e ristorante e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Segantini 28, Mandello del Lario · 0341 735104. Albergo di 13 camere con ristorante, vicino al museo Guzzi. Presente solo sui portali."
@osteriadeibulli,Osteria dei Bulli,Casatenovo (LC),Ristorante/pizzeria,12000,1,"cercato «""Osteria dei Bulli"" Casatenovo cucina romana» → tripadvisor, facebook, sluurpy, i-migliori-ristoranti, restaurantguru, wheree e due pagine su piattaforme: osteriadeibulli27.wixsite.com (404 il 9/9) e goto-restaurants.com: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Osteria dei Bulli"" Casatenovo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Osteria dei Bulli e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Dante 24, Casatenovo (Cassina de' Bracchi). Cucina romana dei fratelli Davide e Simone, dal 2022, sempre pieno. 12.000 follower: il profilo grosso senza sito."
@pizzeria_l_oasi,Pizzeria L'Oasi,Calolziocorte (LC),Pizzeria,314,1,"cercato «""L'Oasi"" pizzeria Calolziocorte via Calvi» → tripadvisor, paginebianche, sluurpy, ristorantesacroeprofano, piatti.menu, paginegialle, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria L'Oasi"" Calolziocorte»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria L'Oasi e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Fratelli Calvi 75, Calolziocorte · 0341 630905. 186 recensioni a 4,5 su Google, chiuso lunedì e domenica a pranzo."
@serendipitycocktails,Serendipity Cocktails & Food,Brivio (LC),Lounge bar/pizzeria,3252,1,"cercato «""Serendipity"" cocktail bar Brivio pizzeria» → facebook, apetime, dovemangiare24, garlini.it, cylex, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: il link in bio è un menù digitale su qrtonic.it [verifica-sito] motori «""Serendipity Cocktails & Food"" Brivio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Serendipity Cocktails & Food e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Fossa Castello 8, Brivio. Lounge bar, colazioni, aperitivi, pizzeria, eventi privati; chiuso giovedì. 4,3 su Restaurant Guru."
