Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@buonicomeilpane,Buoni come il pane,Monza (MB),Panificio e pasticceria,459,T,"cercato «panificio monza» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 230 post, 459 follower. La squadra si vede dal profilo: Buoni come il pane | Panificio e pasticceria, Monza, via de Leyva 11",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: pane, pizze e focacce appena sfornati più la pasticceria, aperti tutti i giorni in via de Leyva.

Una curiosità: il forno di notte, le colazioni all'alba e gli aperitivi la sera: chi incastra i turni?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Buoni come il pane | Panificio e pasticceria, Monza, via de Leyva 11. Pane, pizze, focacce, pasticceria, colazioni, pranzi, merende, aperitivi. Aperti tutti i giorni. 230 post, 459 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@pasticceria.cacciola,Pasticceria Cacciola,Pavia (PV),Pasticceria con laboratorio,801,T,"cercato «pasticceria pavia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 195 post, 801 follower. La squadra si vede dal profilo: Pasticceria Cacciola, Pavia, via Gramsci 5",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: pasticceria artigianale di produzione propria dal 1991, in via Gramsci.

Una curiosità: chi sta in laboratorio e chi al banco lo decidete la settimana prima o la mattina stessa?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Pasticceria Cacciola, Pavia, via Gramsci 5. Pasticceria artigianale di produzione propria dal 1991. 195 post, 801 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@lapaperanera,La Papera Nera,Milano (MI),Gastronomia,474,T,"cercato «gastronomia milano» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 207 post, 474 follower. La squadra si vede dal profilo: La Papera Nera, gastronomia di quartiere a Milano, via Cenisio 36",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: gastronomia di quartiere in via Cenisio, con la cucina fatta a mano ogni giorno e l'orario continuato.

Una curiosità: dieci ore filate dal lunedi' al sabato: chi copre i buchi quando qualcuno manca?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","La Papera Nera, gastronomia di quartiere a Milano, via Cenisio 36. Cucina genuina fatta a mano ogni giorno. Lun-sab 10-20. 207 post, 474 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@cooperativa_la_bottega,Cooperativa Sociale La Bottega,Lissone (MB),Cooperativa sociale di tipo B,373,T,"cercato «cooperativa lissone» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 178 post, 373 follower. La squadra si vede dal profilo: Societa' Cooperativa Sociale La Bottega, Lissone, via Federico Confalonieri 5",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: cooperativa di tipo B in via Confalonieri, con reparti di lavoro e servizi per privati e aziende.

Una curiosità: più reparti vogliono squadre diverse ogni giorno: chi le assegna?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Societa' Cooperativa Sociale La Bottega, Lissone, via Federico Confalonieri 5. Cooperativa di tipo B, servizi per privati e aziende, reparti di lavoro. 178 post, 373 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@ilsantamilano_gastronomia,Il Santa Milano,Milano (MI),Gastronomia,1268,T,"cercato «gastronomia milano» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 84 post, 1268 follower. La squadra si vede dal profilo: Il Santa Milano | Gastronomia, via Vincenzo Foppa 14",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: gastronomia col cuore da ristorante in via Foppa: si beve, si mangia e si porta a casa.

Una curiosità: sala, banco e asporto nello stesso turno: chi decide chi fa cosa?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Il Santa Milano | Gastronomia, via Vincenzo Foppa 14. «Gastronomia con il cuore da ristorante». Lun-sab 11-20. 84 post, 1268 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@coopsolares_bormio,Cooperativa Sociale Solares,Bormio (SO),Cooperativa sociale,683,T,"cercato «cooperativa bormio» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 125 post, 683 follower. La squadra si vede dal profilo: Cooperativa Sociale Solares, Bormio, via Stelvio 8",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: tre attività sotto la stessa cooperativa a Bormio: l'azienda agricola, il centro stampa e le pulizie.

Una curiosità: tre squadre su tre mestieri diversi: chi costruisce i turni di tutte e tre?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Cooperativa Sociale Solares, Bormio, via Stelvio 8. Solidarietà, lavoro e reinserimento sociale. Azienda agricola Il Vivaio, Centro Stampa Solares, servizi di pulizia. 125 post, 683 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@mantovasoccorso,Mantova Soccorso,Mantova (MN),Trasporto sanitario,423,T,"cercato «trasporto mantova» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 142 post, 423 follower. La squadra si vede dal profilo: MANTOVA SOCCORSO Soc",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: trasporti in ambulanza e col pulmino per disabili, più l'assistenza a eventi e gare.

Una curiosità: i servizi arrivano quando arrivano: chi tiene la reperibilità e i turni?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","MANTOVA SOCCORSO Soc. Cooperativa Sociale Onlus. Trasporti in ambulanza e con pulmino disabili, assistenza eventi e gare. Tel 349 8153107. 142 post, 423 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@pasticcerialiris,Pasticceria Liris,Rovato (BS),Pasticceria e caffetteria,759,T,"cercato «pasticceria rovato» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 100 post, 759 follower. La squadra si vede dal profilo: Pasticceria Liris, Rovato (BS), corso Bonomelli 1/a",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: pasticceria artigianale e caffetteria in corso Bonomelli, con i prodotti senza lattosio.

Una curiosità: il sabato e la domenica avete il doppio turno e in settimana no: chi lo rimette in fila ogni volta?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Pasticceria Liris, Rovato (BS), corso Bonomelli 1/a. Pasticceria artigianale e caffetteria, prodotti senza lattosio. Lun-ven 7-12:30, sab e dom 7-12:30 e 15:30-19. 100 post, 759 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@macelleriamartinelli,Macelleria Martinelli,Ospitaletto (BS),Macelleria con laboratorio,896,T,"cercato «macelleria ospitaletto» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 70 post, 896 follower. La squadra si vede dal profilo: Macelleria Martinelli",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: sessant'anni di selezione della carne in via Brescia, con gli ordini che arrivano anche per mail.

Una curiosità: fra laboratorio, banco e ordini da preparare, chi decide chi c'è e quando?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Macelleria Martinelli. «Selezioniamo carne da oltre 60 anni». Via Brescia 24-26, Ospitaletto (BS). Tel 030 640191, ordini@macelleriamartinelli.it. 70 post, 896 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@ambulanzeveterinarieazzurre,Ambulanze Veterinarie Azzurre,Mantova (MN),Trasporto sanitario veterinario,649,T,"cercato «trasporto mantova» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 92 post, 649 follower. La squadra si vede dal profilo: Ambulanze Veterinarie Azzurre ODV, Mantova",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: reperibilità ventiquattro ore su ventiquattro, sette giorni su sette, per il primo soccorso agli animali.

Una curiosità: la reperibilità piena è il caso più difficile da coprire: chi la costruisce ogni mese?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Ambulanze Veterinarie Azzurre ODV, Mantova. Reperibilita' 24h 7/7 al 351 8233505. Primo soccorso e trasporto alla clinica veterinaria. 92 post, 649 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@panificiobusnelli,Panificio Busnelli,Saronno (VA),Panificio,640,T,"cercato «panificio saronno» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 81 post, 640 follower. La squadra si vede dal profilo: Panificio Busnelli, Saronno, via San Cristoforo 8",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: dal 1972 in via San Cristoforo, con l'ampia scelta di prodotti da forno e le prenotazioni al telefono.

Una curiosità: il forno comincia molto prima del negozio: chi mette d'accordo i due orari?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Panificio Busnelli, Saronno, via San Cristoforo 8. Dal 1972 prodotti da forno. Prenotazioni 02 9602931. 81 post, 640 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@macelleria_juri.e.mattia,Macelleria Juri & Mattia,Brescia (BS),Macelleria e gastronomia,632,T,"cercato «macelleria brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 77 post, 632 follower. La squadra si vede dal profilo: Juri&Mattia",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: carni certificate, pronti a cuocere e gastronomia in via Indipendenza, a Sant'Eufemia.

Una curiosità: banco, laboratorio e gastronomia sono tre lavori diversi: chi li incastra?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Juri&Mattia. Carni di prima qualità controllate e certificate, pronti a cuocere, gastronomia. Via Indipendenza 37, Sant'Eufemia, Brescia. 77 post, 632 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@pasticceriamascale,Pasticceria Mascale,Roncadelle (BS),Pasticceria con laboratorio,769,T,"cercato «pasticceria roncadelle» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 63 post, 769 follower. La squadra si vede dal profilo: Pasticceria Mascale, Roncadelle (Brescia), via San Bernardino 28",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: pasticceria in via San Bernardino a Roncadelle, con l'insegna che porta la data del 1957.

Una curiosità: chi lavora in laboratorio la mattina presto e chi al banco lo decidete come, adesso?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Pasticceria Mascale, Roncadelle (Brescia), via San Bernardino 28. Tel 030 303615. 63 post, 769 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@antica_mameli,Antica Mameli,Milano (MI),Gastronomia,741,T,"cercato «gastronomia milano» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 62 post, 741 follower. La squadra si vede dal profilo: Antica Mameli | Gastronomia Milano, via Goffredo Mameli 40",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: dal 1926 cucina milanese in via Mameli, fra gastronomia, pranzo e asporto, dalle 7 alle 17.

Una curiosità: dieci ore di apertura dal lunedi' al sabato: chi fa il calendario di chi copre cosa?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Antica Mameli | Gastronomia Milano, via Goffredo Mameli 40. Dal 1926 cucina milanese. Gastronomia, pranzo, asporto. Lun-sab 7-17. Tel 02 7388424. 62 post, 741 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@orizzonti_cantu,Orizzonti Cooperativa Sociale,Cantù (CO),Cooperativa sociale,208,T,"cercato «cooperativa cantù» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 108 post, 208 follower. La squadra si vede dal profilo: Orizzonti Cooperativa Sociale",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: sgomberi, traslochi, imbiancature e restauri da via Milano, a Cantù.

Una curiosità: le squadre sui cantieri cambiano ogni settimana: chi le assegna, e su cosa?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Orizzonti Cooperativa Sociale. Sgomberi, traslochi, imbiancature, restauri. Via Milano 78, Cantù (Como). 108 post, 208 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@sinapsy_lodi,Sinapsy Lodi Cooperativa Sociale,Lodi (LO),Cooperativa sociale,239,T,"cercato «cooperativa lodi» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 67 post, 239 follower. La squadra si vede dal profilo: Sinapsy Lodi Cooperativa Sociale ETS, via Legnano 5",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: diagnosi, psicoterapia, riabilitazione, doposcuola, terapia ABA e formazione, in via Legnano.

Una curiosità: sei attività su un gruppo solo di professionisti: chi mette d'accordo le agende?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Sinapsy Lodi Cooperativa Sociale ETS, via Legnano 5. Diagnosi, psicoterapia, riabilitazione, doposcuola, terapia ABA, formazione. 67 post, 239 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@impronta_livigno,Cooperativa Sociale L'Impronta,Livigno (SO),Cooperativa sociale,392,T,"cercato «cooperativa livigno» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 48 post, 392 follower. La squadra si vede dal profilo: Cooperativa Sociale L'Impronta, Livigno",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: quattro servizi collegati a Livigno, dal nido al centro sportivo, sotto la stessa cooperativa.

Una curiosità: quattro presidi in un paese di montagna, con la stagione che cambia tutto: chi fa i turni?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Cooperativa Sociale L'Impronta, Livigno. «Educare, curare, crescere». Collegata a @ciagi_livigno, @spunti_di_educazione, @pollicino_livigno, @planeccbarcentrosportivo. 48 post, 392 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@fraternita.giovani,Fraternità Giovani Cooperativa Sociale,Brescia (BS),Cooperativa sociale,394,T,"cercato «cooperativa brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 43 post, 394 follower. La squadra si vede dal profilo: Fraternità Giovani Cooperativa Sociale",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: neuropsichiatria per minori e famiglie su Brescia e provincia, con i centri diurni accanto a quelli residenziali.

Una curiosità: il residenziale non chiude e il diurno ha il suo orario: chi costruisce i turni fra i due?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Fraternità Giovani Cooperativa Sociale. Centri diurni, residenziali e ambulatoriali di neuropsichiatria dell'infanzia e dell'adolescenza. Brescia e provincia. 43 post, 394 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@centroclinico_rosmini,Centro Clinico Rosmini,Seveso (MB),Centro clinico,259,T,"cercato «centro seveso» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 57 post, 259 follower. La squadra si vede dal profilo: Centro Clinico Rosmini | Psicoterapia & Nutrizione, Seveso (MB)",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: un'équipe di quindici professionisti fra psicoterapia, aiuto psicologico e nutrizione, a Seveso.

Una curiosità: quindici agende sulle stesse stanze: chi le mette d'accordo ogni settimana?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Centro Clinico Rosmini | Psicoterapia & Nutrizione, Seveso (MB). Equipe di 15 professionisti. 57 post, 259 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@il_forno_papini_marinoni,Panificio Il Forno,Bormio (SO),Panificio con laboratorio,228,T,"cercato «panificio bormio» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 32 post, 228 follower. La squadra si vede dal profilo: Panificio Il Forno a Bormio, via De Simoni 5",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: panificio aperto nel 2018 in via De Simoni, con le creazioni dolci e salate fatte in casa.

Una curiosità: in un paese di montagna la stagione raddoppia il lavoro e poi lo dimezza: chi rifà i turni ogni volta?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Panificio Il Forno a Bormio, via De Simoni 5. Aperto nel 2018, creazioni dolci e salate. Tel 351 7410311. 32 post, 228 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@gelateria_biancaneve_livigno,Pasticceria Biancaneve,Livigno (SO),Pasticceria con laboratorio,208,T,"cercato «pasticceria livigno» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 21 post, 208 follower. La squadra si vede dal profilo: Pasticceria Biancaneve | Livigno",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: laboratorio artigianale a Livigno fra brioche, gelato, torte, panettoni e colombe.

Una curiosità: il laboratorio e il banco in stagione lavorano su orari diversi: chi li incastra?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Pasticceria Biancaneve | Livigno. Laboratorio artigianale: brioches, gelato, torte, panettoni, colombe. 21 post, 208 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@macelleriapellizzoni,Macelleria Pellizzoni,Cucciago (CO),Macelleria con laboratorio,1460,T,"cercato «macelleria cucciago» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 85 post, 1460 follower. La squadra si vede dal profilo: Macelleria Pellizzoni",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: antica macelleria dal 1931, con la macellazione e la produzione di insaccati fatte in casa a Cucciago.

Una curiosità: macellazione, laboratorio e banco sono tre lavori con tre orari: chi li incastra?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Macelleria Pellizzoni. Antica macelleria dal 1931, macellazione e produzione di insaccati artigianali. Cucciago, via Savoja 2 (Como). 85 post, 1460 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
@burro_gastronomia_brescia,Burro Gastronomia del Borgo,Brescia (BS),Gastronomia,1330,T,"cercato «gastronomia brescia» nella ricerca di Instagram → [verifica-turni] profilo letto dall’API il 17/9: 27 post, 1330 follower. La squadra si vede dal profilo: Burro Gastronomia del Borgo",,,"Ciao, sono Patrick di DenkiCode.

Ho guardato il vostro profilo: gastronomia in via Trento col doppio turno da martedì a sabato e la domenica solo la mattina.

Una curiosità: tre orari diversi in una settimana: chi decide chi copre cosa?

Abbiamo fatto un programma che fa una cosa sola, i turni: costruisce il mese una volta e lo manda sul telefono di ognuno, e quando qualcuno cambia lo sanno tutti. I primi due mesi non si pagano.

Se vi va, dieci minuti in videochiamata e ve lo faccio vedere.

Qui c'è quello che facciamo: www.denkicode.com","Burro Gastronomia del Borgo. Via Trento 68/A, Brescia. Prenotazioni 392 6337314. Da martedì a sabato 8:30-12:50 e 16-19:20, domenica 9:30-12:30. 27 post, 1330 follower.",2026-09-17-instagram-denkishift-lombardia.csv,denkishift,,
