Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@agustcoffee,Torrefazione Agust,Brescia (BS),Torrefazione di caffè,4401,R,"cercato «site:instagram.com torrefazione caffè bergamo OR brescia OR como OR varese» su Google → profilo aperto il 25/9: 1.080 post, 4.401 follower [verifica-azienda] Che è strutturata si vede dal profilo: torrefazione bresciana nata nel 1956, Torrefazione dell'anno 2026 per il Gambero Rosso, tour guidati in torrefazione e una linea di specialty",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra tosta caffè dal 1956 e quest'anno il Gambero Rosso l'ha scelta come torrefazione dell'anno: complimenti, sul serio.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Torrefazione Agust, Brescia. Dal 1956, 70 anni. 4.401 follower, 1.080 post. Torrefazione dell'anno 2026 Gambero Rosso, tour in torrefazione (torrefazioneaperta.it), Agust EVO specialty.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@torrefazioneelmiguel,Torrefazione El Miguel,Varese (VA),Torrefazione di caffè,1685,R,"cercato «site:instagram.com torrefazione caffè bergamo OR brescia OR como OR varese» su Google → profilo aperto il 25/9: 1.233 post, 1.685 follower, e-shop su torrefazioneelmiguel.it [verifica-azienda] Che è strutturata si vede dal profilo: torrefazione artigianale a Varese dal 1972, più marchi e un negozio online",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra tosta caffè a Varese dal 1972, con più marchi e perfino un caffè dedicato alle donne.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Torrefazione El Miguel, via Molini Trotti 13, Varese. Dal 1972. 1.685 follower, 1.233 post. Più marchi (La Cafferia), Caffè delle Donne, e-shop.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@caffecarissimi,Carissimi Torrefazione,Orio al Serio (BG),Torrefazione di caffè,263,R,"cercato «site:instagram.com torrefazione caffè bergamo OR brescia OR como OR varese» su Google → profilo aperto il 25/9: 37 post, 263 follower, sito carissimicaffe.com [verifica-azienda] Che è strutturata si vede dal profilo: torrefazione srl con una direzione e macchinari nuovi, in via Portico 10 a Orio al Serio",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra tosta caffè a Orio al Serio, e per le novità la direzione risponde sempre di sì: si vede dai macchinari nuovi.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Carissimi Torrefazione srl, via Portico 10, Orio al Serio. 263 follower, 37 post. Sito carissimicaffe.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@interno___,Interno Decorazione d'interni,Brescia (BS),Decorazione d'interni: carte da parati e finiture,9705,R,"cercato «imbiancature Brescia» su Pagine Gialle → scheda Interno Paint, Wallpaper & More a Brescia, sito internobs.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 401 post, 9.705 follower. Che è strutturata si vede dal profilo: showroom di via XXV Aprile e squadra di posa per carte da parati, finiture e colore",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende artigiane qui in zona. La vostra veste gli spazi con carte da parati, finiture e colore, e quasi diecimila persone seguono i lavori.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Interno, decorazione d'interni, via XXV Aprile 52d, Brescia. 9.705 follower, 401 post. Carte da parati, finiture, colore. Sito internobs.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@formaggisalumisrocco,Formaggi Salumi S. Rocco,Brescia (BS),Distribuzione formaggi e salumi per la ristorazione,724,R,"cercato «site:instagram.com salumificio mantova OR cremona OR bergamo OR brescia» su Google → profilo aperto il 25/9: 246 post, 724 follower, sito pasinisrocco.it [verifica-azienda] Che è strutturata si vede dal profilo: distributore di formaggi e salumi per la ristorazione dal 1960, con consegne fra Brescia, Verona, Mantova e Bergamo",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra distribuisce formaggi e salumi ai ristoranti dal 1960, fra Brescia, Verona, Mantova e Bergamo: un giro di consegne che non si improvvisa.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Formaggi Salumi S. Rocco (Pasini), via San Tommaso 3, Brescia. 724 follower, 246 post. Distributore per la ristorazione dal 1960, consegne BS-VR-MN-BG. Sito pasinisrocco.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@salumificiobonalumi,Salumificio Bonalumi,Mozzo (BG),Salumificio: produzione e ingrosso,1367,R,"cercato «site:instagram.com salumificio mantova OR cremona OR bergamo OR brescia» su Google → profilo aperto il 25/9: 77 post, 1.367 follower, sito bonalumi.it [verifica-azienda] Che è strutturata si vede dal profilo: salumificio dal 1948 con produzione, vendita all'ingrosso e spaccio per i privati",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra fa salumi dal 1948, e oltre all'ingrosso ha tenuto aperto lo spaccio per i privati.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Salumificio Bonalumi, via del Chioso 4, Mozzo (BG). Dal 1948. 1.367 follower, 77 post. Produzione, ingrosso, dettaglio per privati. Sito bonalumi.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@salumificio_gamba_edoardo,Salumificio Edoardo Gamba,Villa d'Almè (BG),Salumificio e carni pregiate,4138,R,"cercato «site:instagram.com salumificio mantova OR cremona OR bergamo OR brescia» su Google → profilo aperto il 25/9: 48 post, 4.138 follower, sito salumificio.it [verifica-azienda] Che è strutturata si vede dal profilo: salumificio di famiglia dal 1880, lavorazione e commercio di carni pregiate, prodotti bio e filiera corta",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra è una storia di famiglia dal 1880: quasi centocinquant'anni di salumi e carni a Villa d'Almè.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Salumificio Edoardo Gamba 1880, via Mazzini 105, Villa d'Almè. 4.138 follower, 48 post. Dal 1880, carni pregiate, bio, filiera corta. Sito salumificio.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@salumificio_cavalleri,Salumificio Cavalleri,Paitone (BS),Salumificio con consegne a domicilio,898,R,"cercato «site:instagram.com salumificio mantova OR cremona OR bergamo OR brescia» su Google → profilo aperto il 25/9: 157 post, 898 follower [verifica-azienda] Che è strutturata si vede dal profilo: salumificio con laboratorio, apprendisti in formazione e consegne a domicilio, in via Italia 16 a Paitone",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra fa salumi e tagli di carne a Paitone, consegna a domicilio e tiene pure gli apprendisti: si vede che il mestiere lo state passando.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Salumificio Cavalleri, via Italia 16, Paitone (BS). 898 follower, 157 post. Salumi, carni, consegne a domicilio. Highlight Gli apprendisti, Ape & Salumi.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@drdmotomilano,DRD Moto Milano,Milano (MI),Concessionaria moto,489,R,"cercato «concessionarie moto Milano» su Pagine Gialle → scheda a Milano, sito drdmoto.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 120 post, 489 follower. Che è strutturata si vede dal profilo: concessionario Royal Enfield, Sym, Rieju e VerveMoto, cioè vendita di quattro marchi con assistenza",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende del mondo moto qui in zona. La vostra porta quattro marchi diversi, da Royal Enfield a Rieju, e in bio promette professionalità, correttezza e simpatia: non lo scrivono in tanti.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","DRD Moto, Milano. 489 follower, 120 post. Concessionario Royal Enfield, Sym, Rieju, VerveMoto. Sito drdmoto.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@mecamotor_ktm_kawasaki,Mecamotor,Mozzate (CO),Concessionaria moto KTM e Kawasaki,1227,R,"cercato «concessionarie moto Milano» su Pagine Gialle → scheda a Mozzate, sito mecamotor.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 216 post, 1.227 follower. Che è strutturata si vede dal profilo: concessionaria KTM e Kawasaki dal 1978, a venti minuti da Milano, Como e Varese",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende del mondo moto qui in zona. La vostra è concessionaria KTM e Kawasaki dal 1978: quasi cinquant'anni di moto a Mozzate.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Mecamotor, Mozzate (CO). 1.227 follower, 216 post. Concessionaria KTM e Kawasaki dal 1978. Sito mecamotor.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@autocicognara,AutoCicognara,Milano (MI),Auto usate,358,R,"cercato «concessionarie moto Milano» su Pagine Gialle → scheda in via Goldoni a Milano, sito autocicognara.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 996 post, 358 follower. Che è strutturata si vede dal profilo: auto usate selezionate, dal 1963 nella stessa sede di via Goldoni 76",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra seleziona auto usate dal 1963 nella stessa sede di via Goldoni, e quasi mille post raccontano ogni macchina che passa.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","AutoCicognara, via Goldoni 76, Milano. 358 follower, 996 post. Auto usate selezionate, stessa sede dal 1963. Sito autocicognara.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@autofficinasottile,Autofficina Sottile,Milano (MI),Officina meccatronica,686,R,"cercato «concessionarie moto Milano» su Pagine Gialle → scheda Autofficina Sottile Alessandro a Milano, sito autofficinasottile.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 21 post, 686 follower. Che è strutturata si vede dal profilo: officina meccatronica con due sedi a Milano, via Codara 1 e via Mussi 5",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra è un'officina meccatronica con due sedi a Milano, in via Codara e in via Mussi.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Autofficina Sottile, Milano. 686 follower, 21 post. Officina meccatronica, due sedi: via Codara 1 e via Mussi 5. Sito autofficinasottile.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@_passionemoto23,Passione Moto 23,Bergamo (BG),"Moto: vendita, officina, soccorso e noleggio",345,R,"cercato «concessionarie moto Bergamo» su Pagine Gialle → scheda a Bergamo, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 520 post, 345 follower. Che è strutturata si vede dal profilo: moto nuove e usate, officina, soccorso stradale H24 e noleggio, con sedi a Bergamo in via Bronzetti 4 e a Crema",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende del mondo moto qui in zona. La vostra fa vendita, officina, noleggio, perfino soccorso stradale giorno e notte, fra Bergamo e Crema.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Passione Moto 23, via Bronzetti 4, Bergamo, e Crema. 345 follower, 520 post. Moto nuove e usate, officina, soccorso stradale H24, noleggio moto. In bio TikTok.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@davighifratelli,Davighi,Casalmaggiore (CR),Concessionaria auto,1156,R,"cercato «concessionarie moto Cremona» su Pagine Gialle → scheda Autofficina Davighi a Casalmaggiore, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 587 post, 1.156 follower. Che è strutturata si vede dal profilo: concessionaria ufficiale Peugeot, DR e Tiger, nuovo e usato, con due sedi fra Parma e Casalmaggiore",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra è concessionaria Peugeot, DR, Tiger, con due sedi fra Casalmaggiore e Parma: nuovo, usato, officina.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Davighi, Casalmaggiore e Parma. 1.156 follower, 587 post. Concessionaria ufficiale Peugeot, DR, Tiger. Nuovo e usato. In bio Linktree.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@vitacar_toyota,Vitacar,Peschiera Borromeo (MI),Concessionaria e assistenza auto,348,R,"cercato «officine moto Milano» su Pagine Gialle → scheda Autofficina Vitacar a Peschiera Borromeo, sito vitacar.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 133 post, 348 follower. Che è strutturata si vede dal profilo: concessionaria e centro assistenza Toyota, Lexus e Kia con due sedi, Peschiera Borromeo e Rozzano",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra vende e assiste Toyota, Lexus, Kia, con due sedi fra Peschiera Borromeo e Rozzano.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Vitacar, via Galilei 14, Peschiera Borromeo, e Rozzano. 348 follower, 133 post. Concessionaria e assistenza Toyota, Lexus, Kia. Sito vitacar.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@vasta.s.r.l,Vasta,Milano (MI),"Centro auto: carrozzeria, meccanica, gomme, lavaggio",201,R,"cercato «officine moto Milano» su Pagine Gialle → scheda Vasta a Milano, sito vastamilano.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 13 post, 201 follower. Che è strutturata si vede dal profilo: centro dell'auto dal 1965 con carrozzeria, meccanica, pneumatici e lavaggio sotto lo stesso tetto",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra è il centro dell'auto di via Kuliscioff dal 1965: carrozzeria, meccanica, gomme e lavaggio nello stesso posto.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Vasta, via Kuliscioff 7, Milano. 201 follower, 13 post. Dal 1965: carrozzeria, meccanica, pneumatici, lavaggio. Sito vastamilano.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@papagomme,Papa Gomme,Milano (MI),Gommista e officina,546,R,"cercato «officine moto Milano» su Pagine Gialle → scheda Papa Gomme a Milano, sito papagomme.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 944 post, 546 follower. Che è strutturata si vede dal profilo: rivendita di pneumatici e officina di riparazione dal 1964, in via Strambio 29",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra cambia gomme a Milano dal 1964, e con quasi mille post è una delle poche che mostra davvero i lavori.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Papa Gomme, via Strambio 29, Milano. 546 follower, 944 post. Pneumatici e riparazioni dal 1964. Highlight I nostri lavori. Sito papagomme.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@centrorevisionimastercar,Centro Revisioni Master Car,Milano (MI),"Revisioni, officina, carrozzeria",197,R,"cercato «officine moto Milano» su Pagine Gialle → scheda Master Car a Milano, sito mastercarrevisioni.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 56 post, 197 follower. Che è strutturata si vede dal profilo: revisioni, officina, gommista, elettrauto e carrozzeria, con due sedi (highlight Sede1 e Sede2)",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra fa revisioni, officina, gomme, elettrauto e carrozzeria, e le sedi sono due: tutto quello che serve a una macchina, a Milano.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Centro Revisioni Master Car, via Meucci 54/A, Milano. 197 follower, 56 post. Revisioni, officina, gommista, elettrauto, carrozzeria. Due sedi. Sito mastercarrevisioni.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@autocityelle_srl,Autocityelle,Milano (MI),Officina autorizzata Hyundai,490,R,"cercato «officine moto Milano» su Pagine Gialle → scheda Autocityelle Hyundai a Milano, sito autocityelle.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 152 post, 490 follower. Che è strutturata si vede dal profilo: riparatori ufficiali Hyundai con meccanici certificati, assistenza e riparazioni dal 2012",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'auto qui in zona. La vostra è riparatore ufficiale Hyundai dal 2012, in via Amadeo, con meccanici certificati.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Autocityelle, via Amadeo 43, Milano. 490 follower, 152 post. Riparatori ufficiali Hyundai, meccanici certificati, dal 2012. Sito autocityelle.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@passionemotosrl,Passione Moto,Lallio (BG),Officina moto BMW e special,543,R,"cercato «officine moto Bergamo» su Pagine Gialle → scheda Passione Moto a Lallio, sito passionemotosrl.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 281 post, 543 follower. Che è strutturata si vede dal profilo: officina moto specializzata BMW, progettazione e realizzazione di special, vendita di moto nuove e usate",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende del mondo moto qui in zona. La vostra è specializzata BMW, e oltre all'officina progetta e costruisce special: un mestiere che in zona fanno in pochi.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Passione Moto srl, via della Madonna 22, Lallio. 543 follower, 281 post. Officina moto specializzata BMW, special su progetto, vendita nuovo e usato. Sito passionemotosrl.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@robysgarage,Roby's Garage,Treviolo (BG),"Concessionaria moto, assistenza e revisioni",743,R,"cercato «officine moto Bergamo» su Pagine Gialle → scheda a Treviolo, sito robysgarage.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 637 post, 743 follower. Che è strutturata si vede dal profilo: concessionaria moto, abbigliamento, assistenza su 2, 3 e 4 ruote e un centro revisioni MCTC interno",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende del mondo moto qui in zona. La vostra fa concessionaria, abbigliamento, assistenza su due, tre e quattro ruote e ha pure il centro revisioni in casa, a Treviolo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Roby's Garage di Roberto Caglioni, via Dalla Chiesa 10/1, Treviolo. 743 follower, 637 post. Concessionaria moto, abbigliamento, assistenza 2/3/4 ruote, centro revisioni MCTC. Sito robysgarage.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@dieselcalcinato,Diesel Calcinato,Calcinato (BS),"Officina auto e autocarri, soccorso stradale",153,R,"cercato «officine moto Brescia» su Pagine Gialle → scheda a Calcinato, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 55 post, 153 follower. Che è strutturata si vede dal profilo: riparazione di auto e autocarri, gommista, centro revisioni, officina mobile e soccorso stradale",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'autoriparazione qui in zona. La vostra ripara auto e autocarri, fa revisioni, gomme, soccorso stradale e ha perfino un'officina mobile: cinque mestieri in via Rovadino.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Diesel Calcinato, via Rovadino 26, Calcinato. 153 follower, 55 post. Riparazione auto e autocarri, gommista, centro revisioni, officina mobile, soccorso stradale.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@passioniemotori_,Passioni e Motori,Valmorea (CO),Autofficina,270,R,"cercato «officine moto Varese» su Pagine Gialle → scheda a Valmorea, sito passioniemotori.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 527 post, 270 follower. Che è strutturata si vede dal profilo: autofficina in via Falcone Borsellino 248 con oltre cinquecento lavori documentati",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'autoriparazione qui in zona. La vostra officina di Valmorea ha più di cinquecento post: raccontare i lavori così lo fanno in pochi.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Passioni e Motori Autofficina, via Falcone Borsellino 248, Valmorea. 270 follower, 527 post. Sito passioniemotori.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
